entry_bar,exit_bar,hold_bars,entry_price,exit_price,pnl_pct,exit_type,direction,slack,model,symbol
1323,1382,59,1.734,1.6691047016584042,-0.03742520088904025,time,long,0.6678899082568518,Trend (+40/-20%),AAPL
1356,1415,59,1.734,1.5638514346063481,-0.09812489353728482,time,long,0.6526806526804703,Trend (+40/-20%),AAPL
1368,1427,59,1.734,1.4779177796347178,-0.14768294138712929,time,short,0.6060606060604286,Trend (+40/-20%),AAPL
1493,1552,59,1.734,1.6469436986301382,-0.05020547945205407,time,long,0.693069306930108,Trend (+40/-20%),AAPL
1494,1553,59,1.734,1.6335597698669546,-0.0579240081505452,time,short,0.633165829145986,Trend (+40/-20%),AAPL
1497,1556,59,1.734,1.6039146800862696,-0.0750203690390602,time,short,0.6730769230763712,Trend (+40/-20%),AAPL
1506,1565,59,1.734,1.5089980167998378,-0.12975892918117773,time,short,0.7758186397982008,Trend (+40/-20%),AAPL
1511,1570,59,1.734,1.5808276292042678,-0.08833470057424003,time,long,0.6730769230766986,Trend (+40/-20%),AAPL
1538,1597,59,1.734,1.7313447391594827,-0.0015312922955693538,time,short,0.6726726726725536,Trend (+40/-20%),AAPL
1598,1657,59,1.734,1.9215293725396259,0.1081484270701418,time,long,0.602739726027457,Trend (+40/-20%),AAPL
1600,1659,59,1.734,1.8784100119760503,0.08328143712574988,time,short,0.7328519855594796,Trend (+40/-20%),AAPL
1674,1733,59,1.734,1.6306512800312378,-0.059601337928928584,time,short,0.6853146853146831,Trend (+40/-20%),AAPL
1684,1743,59,1.734,1.707407873533917,-0.01533571307155876,time,long,0.689119170984425,Trend (+40/-20%),AAPL
1705,1764,59,1.734,1.6393222813688233,-0.0546007604562726,time,long,0.6780104712042081,Trend (+40/-20%),AAPL
1707,1766,59,1.734,1.6554710474315015,-0.04528774657929553,time,short,0.6173541963014684,Trend (+40/-20%),AAPL
1828,1887,59,1.734,1.718982700789547,-0.008660495507758314,time,long,0.7257019438445206,Trend (+40/-20%),AAPL
1861,1920,59,1.734,1.774595701093806,0.02341159232630107,time,long,0.6921348314607706,Trend (+40/-20%),AAPL
1866,1925,59,1.734,1.762915141700406,0.016675398904501787,time,short,0.6337448559671847,Trend (+40/-20%),AAPL
1917,1976,59,1.734,1.758280010885093,0.014002313082521861,time,long,0.7424242424242379,Trend (+40/-20%),AAPL
1944,2003,59,1.734,1.7281817140527869,-0.0033554128876661592,time,short,0.765625000000149,Trend (+40/-20%),AAPL
1958,2017,59,1.734,1.733950527817405,-2.8530670470005496e-05,time,short,0.7019498607244538,Trend (+40/-20%),AAPL
1964,2023,59,1.734,1.6693191036870996,-0.0373015549670706,time,long,0.7272727272728883,Trend (+40/-20%),AAPL
2018,2077,59,1.734,1.840236965742248,0.06126699293093884,time,short,0.6540145985400354,Trend (+40/-20%),AAPL
2085,2144,59,1.734,1.834561194798159,0.05799376862638931,time,short,0.6536964980545013,Trend (+40/-20%),AAPL
2097,2156,59,1.734,1.8119033964305051,0.04492698756084495,time,short,0.7547169811320251,Trend (+40/-20%),AAPL
2116,2175,59,1.734,1.909208432059285,0.10104292506302483,time,long,0.701559020044604,Trend (+40/-20%),AAPL
2137,2196,59,1.734,1.710771329222679,-0.013396003908489646,time,short,0.7124681933840106,Trend (+40/-20%),AAPL
2164,2223,59,1.734,1.845729288863464,0.06443442264328951,time,short,0.7402298850574872,Trend (+40/-20%),AAPL
2207,2266,59,1.734,2.0089376206112637,0.15855687463163998,time,long,0.6758620689654832,Trend (+40/-20%),AAPL
2240,2299,59,1.734,1.8389714732411324,0.06053718179996103,time,short,0.6299999999999933,Trend (+40/-20%),AAPL
2340,2399,59,1.734,1.5391002601989012,-0.11239892722093354,time,short,0.628571428571495,Trend (+40/-20%),AAPL
2359,2418,59,1.734,1.711242861295336,-0.013124070763935347,time,long,0.7880794701984906,Trend (+40/-20%),AAPL
2390,2449,59,1.734,1.6913635838266288,-0.024588475301828845,time,short,0.6562499999998122,Trend (+40/-20%),AAPL
2435,2494,59,1.734,1.5056298016997127,-0.13170138310281848,time,long,0.6311475409836561,Trend (+40/-20%),AAPL
2464,2523,59,1.734,1.7701059715130345,0.020822359580758086,time,short,0.6602985074626606,Trend (+40/-20%),AAPL
2587,2646,59,1.734,1.4074157540312418,-0.18834154900159067,time,short,0.6496519721575935,Trend (+40/-20%),AAPL
2621,2650,29,1.734,1.3512781540109096,-0.2207161741574916,sl,long,0.7516778523488679,Trend (+40/-20%),AAPL
2634,2693,59,1.734,1.7215310999396736,-0.00719083048461731,time,short,0.7098591549293892,Trend (+40/-20%),AAPL
2651,2710,59,1.734,1.9762206896551686,0.13968897903988964,time,long,0.7504187604689923,Trend (+40/-20%),AAPL
