sym,side,level,gap_regime,gap_pct,touch_lbl,bounced,date,mfe15,mfe30,mfe60,hit_>=0.50%,hit_>=0.75%
TSLA,short,4H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.3178639542275931,0.3178639542275931,0.3178639542275931,False,False
TSLA,long,PDL,Gap Up,0.508,1st,True,2026-01-27,0.12170758031551489,0.12170758031551489,0.18141318575331564,False,False
TSLA,long,PDL,Gap Up,0.508,2nd,True,2026-01-27,0.14338037618965888,0.14567813862859375,0.24218416106394988,False,False
TSLA,long,PDL,Gap Up,0.508,3rd+,True,2026-01-27,0.09413680864046682,0.16533078443589352,0.1905931629439511,False,False
TSLA,long,PDL,Gap Up,0.508,3rd+,True,2026-01-27,0.17237812866303526,0.26890988071433863,0.26890988071433863,False,False
TSLA,long,PDL,Gap Up,0.508,3rd+,True,2026-01-27,0.2003961987884361,0.2003961987884361,0.2003961987884361,False,False
TSLA,long,PDL,Gap Up,0.508,3rd+,True,2026-01-27,0.0686989413741509,0.0686989413741509,0.20205030013252653,False,False
TSLA,long,PDL,Gap Up,0.508,3rd+,True,2026-01-27,0.18389959082341303,0.18389959082341303,0.18389959082341303,False,False
TSLA,long,PDL,Gap Up,0.508,3rd+,True,2026-01-27,0.03333524915224595,0.03333524915224595,0.03333524915224595,False,False
TSLA,short,PMH,Gap Up,0.508,1st,True,2026-01-27,0.9541940959240371,0.9541940959240371,0.9541940959240371,True,True
TSLA,long,PML,Flat,0.211,1st,True,2026-01-28,0.8753743377101945,0.9583045381248486,0.9583045381248486,True,True
TSLA,long,PML,Flat,0.211,2nd,True,2026-01-28,0.35850584017577297,0.35850584017577297,0.44871053544581885,False,False
TSLA,long,PML,Flat,0.211,3rd+,True,2026-01-28,0.43477255382622865,0.43477255382622865,0.7400383894914522,True,False
TSLA,long,PML,Flat,0.211,3rd+,True,2026-01-28,0.19380739236767452,0.5952655622721572,0.5952655622721572,True,False
TSLA,long,PML,Flat,0.211,3rd+,True,2026-01-28,0.47398843930636103,0.8092485549132947,0.8092485549132947,True,True
TSLA,long,PDL,Flat,0.211,1st,True,2026-01-28,1.108265733487473,1.1913873952003229,1.1913873952003229,True,True
TSLA,long,1H_Sup,Flat,0.211,1st,True,2026-01-28,0.5026278947006031,0.5852516582130343,0.5852516582130343,True,False
TSLA,long,1H_Sup,Flat,0.211,2nd,True,2026-01-28,0.7709124381544048,0.8537567598665239,0.8537567598665239,True,True
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.20441112209930853,0.20441112209930853,0.20441112209930853,False,False
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.163255920901365,0.163255920901365,0.163255920901365,False,False
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.1817303489682824,0.1955326539532154,0.1955326539532154,False,False
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.08580359712957931,0.1409827592707904,0.1409827592707904,False,False
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.22781139977449183,0.22781139977449183,0.22781139977449183,False,False
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.20705839046610622,0.20705839046610622,0.20705839046610622,False,False
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.29559596517259007,0.29559596517259007,0.29559596517259007,False,False
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.22527699875868196,0.22527699875868196,0.22527699875868196,False,False
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.10331764435770603,0.10331764435770603,0.10331764435770603,False,False
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.22087479673375088,0.22087479673375088,0.22087479673375088,False,False
TSLA,long,1H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.12191755612807616,0.12191755612807616,0.12191755612807616,False,False
TSLA,long,4H_Sup,Flat,0.211,1st,True,2026-01-28,0.2864706626719225,0.2864706626719225,0.2864706626719225,False,False
TSLA,long,4H_Sup,Flat,0.211,2nd,True,2026-01-28,0.354949590105465,0.354949590105465,0.354949590105465,False,False
TSLA,long,4H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.5137379019311061,0.5137379019311061,0.5137379019311061,True,False
TSLA,long,4H_Sup,Flat,0.211,3rd+,True,2026-01-28,0.08936140961895066,0.08936140961895066,0.08936140961895066,False,False
TSLA,short,PMH,Flat,0.211,1st,True,2026-01-28,0.22608775896275582,0.22608775896275582,0.22608775896275582,False,False
TSLA,short,PMH,Flat,0.211,2nd,True,2026-01-28,0.2768677033823978,0.2768677033823978,0.3230123206128084,False,False
TSLA,short,PMH,Flat,0.211,3rd+,True,2026-01-28,0.3335671848696737,0.3335671848696737,0.3335671848696737,False,False
TSLA,short,PMH,Flat,0.211,3rd+,True,2026-01-28,0.2537836840162474,0.2537836840162474,0.2537836840162474,False,False
TSLA,short,PMH,Flat,0.211,3rd+,True,2026-01-28,0.24457775726811315,0.24457775726811315,0.24457775726811315,False,False
TSLA,short,PMH,Flat,0.211,3rd+,True,2026-01-28,0.2146170355156594,0.2146170355156594,0.2146170355156594,False,False
TSLA,short,PMH,Flat,0.211,3rd+,True,2026-01-28,0.25643987524546924,0.25643987524546924,0.25643987524546924,False,False
TSLA,short,PMH,Flat,0.211,3rd+,True,2026-01-28,0.23454379498792305,0.23454379498792305,0.23454379498792305,False,False
TSLA,short,PMH,Flat,0.211,3rd+,True,2026-01-28,0.10158143830081906,1.8815652776174485,1.8815652776174485,True,True
TSLA,short,PMH,Flat,0.211,3rd+,True,2026-01-28,0.3977174476915148,2.0116433223816985,2.0116433223816985,True,True
TSLA,short,PMH,Flat,0.211,3rd+,True,2026-01-28,1.9313750374968284,1.9313750374968284,1.9313750374968284,True,True
TSLA,short,PDH,Flat,0.211,1st,True,2026-01-28,0.0471252668594525,0.2147736333672631,0.7383877095834195,True,False
TSLA,short,PDH,Flat,0.211,2nd,True,2026-01-28,0.09632585661207263,0.3486078620246736,0.871519655061684,True,True
TSLA,short,PDH,Flat,0.211,3rd+,True,2026-01-28,0.4012831157137709,0.5685952065166229,0.9239185000547833,True,True
TSLA,long,PDL,Gap Up,1.711,1st,True,2026-01-29,0.5033007163256654,0.5033007163256654,0.5033007163256654,True,False
TSLA,long,PDL,Gap Up,1.711,2nd,True,2026-01-29,0.6952718512000059,0.6952718512000059,0.6952718512000059,True,False
TSLA,long,PDL,Gap Up,1.711,3rd+,True,2026-01-29,0.20416304883486366,0.20416304883486366,0.20416304883486366,False,False
TSLA,long,1H_Sup,Gap Up,1.711,1st,True,2026-01-29,0.5033007163256654,0.5033007163256654,0.5033007163256654,True,False
TSLA,long,1H_Sup,Gap Up,1.711,2nd,True,2026-01-29,0.6952718512000059,0.6952718512000059,0.6952718512000059,True,False
TSLA,long,1H_Sup,Gap Up,1.711,3rd+,True,2026-01-29,0.20416304883486366,0.20416304883486366,0.20416304883486366,False,False
TSLA,long,1H_Sup,Gap Up,1.711,1st,True,2026-01-29,0.7437182479747284,0.7437182479747284,0.7437182479747284,True,False
TSLA,long,4H_Sup,Gap Up,1.711,1st,True,2026-01-29,0.5033007163256654,0.5033007163256654,0.5033007163256654,True,False
TSLA,long,4H_Sup,Gap Up,1.711,2nd,True,2026-01-29,0.6952718512000059,0.6952718512000059,0.6952718512000059,True,False
TSLA,long,4H_Sup,Gap Up,1.711,3rd+,True,2026-01-29,0.20416304883486366,0.20416304883486366,0.20416304883486366,False,False
TSLA,long,4H_Sup,Gap Up,1.711,1st,True,2026-01-29,0.4381608060424906,0.4381608060424906,0.4381608060424906,False,False
TSLA,short,PMH,Gap Up,1.711,1st,True,2026-01-29,2.9052477467172966,3.5068856659193814,3.632703481722102,True,True
TSLA,short,PDH,Gap Up,1.711,1st,True,2026-01-29,2.9052477467172966,3.5068856659193814,3.632703481722102,True,True
TSLA,long,4H_Sup,Gap Up,2.097,1st,True,2026-01-30,0.5441793915511443,0.5441793915511443,2.1157319447376537,True,True
TSLA,long,4H_Sup,Gap Up,2.097,2nd,True,2026-01-30,0.2901195573336965,0.4071032498069657,1.8577010364755147,True,True
TSLA,long,4H_Sup,Gap Up,2.097,3rd+,True,2026-01-30,0.9842058396213124,1.5419224820733899,3.079158269672397,True,True
TSLA,long,4H_Sup,Gap Up,2.097,3rd+,True,2026-01-30,1.3053788181156534,2.2116310191815596,3.275186063437651,True,True
TSLA,short,PMH,Gap Up,2.097,1st,True,2026-01-30,0.5318147590361424,0.5318147590361424,0.5318147590361424,True,False
TSLA,short,PMH,Gap Up,2.097,2nd,True,2026-01-30,0.20917060330442228,0.20917060330442228,0.20917060330442228,False,False
TSLA,short,PDH,Gap Up,2.097,1st,True,2026-01-30,0.9084417220760657,0.9084417220760657,0.9084417220760657,True,True
TSLA,short,PDH,Gap Up,2.097,2nd,True,2026-01-30,0.9274537695590301,0.9274537695590301,0.9274537695590301,True,True
TSLA,short,PDH,Gap Up,2.097,3rd+,True,2026-01-30,0.5988023952095798,1.0814872156827031,1.1998816056100685,True,True
TSLA,long,PML,Gap Up,0.583,1st,True,2026-02-03,0.6635583167933077,0.6635583167933077,0.6635583167933077,True,False
TSLA,long,PML,Gap Up,0.583,2nd,True,2026-02-03,0.044578653005583335,0.044578653005583335,0.5122902664849384,True,False
TSLA,long,PML,Gap Up,0.583,3rd+,True,2026-02-03,0.13176160560928032,0.13176160560928032,0.6376320557163447,True,False
TSLA,long,PML,Gap Up,0.583,3rd+,True,2026-02-03,0.6613165140853362,0.6613165140853362,0.6613165140853362,True,False
TSLA,long,PDL,Gap Up,0.583,1st,True,2026-02-03,0.5269743491024587,0.5269743491024587,0.8831031329707917,True,True
TSLA,long,PDL,Gap Up,0.583,2nd,True,2026-02-03,0.5225012641159654,0.948688931159856,1.153355324938003,True,True
TSLA,long,1H_Sup,Gap Up,0.583,1st,True,2026-02-03,0.6635583167933077,0.6635583167933077,0.6635583167933077,True,False
TSLA,long,1H_Sup,Gap Up,0.583,2nd,True,2026-02-03,0.37709333645626275,0.37709333645626275,0.37709333645626275,False,False
TSLA,long,1H_Sup,Gap Up,0.583,3rd+,True,2026-02-03,0.45799375249548946,0.45799375249548946,0.45799375249548946,False,False
TSLA,long,4H_Sup,Gap Up,0.583,1st,True,2026-02-03,0.8867392180572371,0.8867392180572371,0.8867392180572371,True,True
TSLA,long,4H_Sup,Gap Up,0.583,2nd,True,2026-02-03,0.5230397841573465,0.5230397841573465,1.206991219558386,True,True
TSLA,long,4H_Sup,Gap Up,0.583,3rd+,True,2026-02-03,0.2513992979793194,0.8775258514372424,1.6412105113366893,True,True
TSLA,long,4H_Sup,Gap Up,0.583,3rd+,True,2026-02-03,0.7699414844471819,1.5280377152874816,1.5280377152874816,True,True
TSLA,long,4H_Sup,Gap Up,0.583,3rd+,True,2026-02-03,1.25313876912873,1.5208224759558477,1.5208224759558477,True,True
TSLA,long,4H_Sup,Gap Up,0.583,3rd+,True,2026-02-03,0.06640893674549476,0.06640893674549476,0.06640893674549476,False,False
TSLA,long,4H_Sup,Gap Up,0.583,3rd+,True,2026-02-03,0.21923848570676277,0.21923848570676277,0.21923848570676277,False,False
TSLA,short,PMH,Gap Up,0.583,1st,True,2026-02-03,0.5230508753571318,0.7630715688234129,0.7630715688234129,True,True
TSLA,short,PMH,Gap Up,0.583,2nd,True,2026-02-03,0.7175457582458974,0.7175457582458974,0.7175457582458974,True,False
TSLA,short,PMH,Gap Up,0.583,3rd+,True,2026-02-03,0.8095467525294676,1.2679647931184503,1.911935790920947,True,True
TSLA,short,PDH,Gap Up,0.583,1st,True,2026-02-03,0.36569457804472805,0.48799943692373626,0.9900757806817978,True,True
TSLA,short,PDH,Gap Up,0.583,2nd,True,2026-02-03,0.49032258064515544,0.9947214076246356,0.9947214076246356,True,True
TSLA,short,PDH,Gap Up,0.583,3rd+,True,2026-02-03,0.480983552708748,0.9854297177447711,0.9854297177447711,True,True
TSLA,short,PDH,Gap Up,0.583,3rd+,True,2026-02-03,0.40855619995773773,0.9110333654229955,0.9110333654229955,True,True
TSLA,short,PDH,Gap Up,0.583,3rd+,True,2026-02-03,0.36042593657911604,1.3606959625250987,1.8279582516406938,True,True
TSLA,short,PDH,Gap Up,0.583,3rd+,True,2026-02-03,0.5168510328809298,1.441692962802219,1.9739580278484887,True,True
TSLA,short,PDH,Gap Up,0.583,3rd+,True,2026-02-03,0.8619717648164176,1.320147518263608,1.963778158840515,True,True
TSLA,short,4H_Res,Gap Up,0.583,1st,True,2026-02-03,0.36569457804472805,0.48799943692373626,0.9900757806817978,True,True
TSLA,short,4H_Res,Gap Up,0.583,2nd,True,2026-02-03,0.49032258064515544,0.9947214076246356,0.9947214076246356,True,True
TSLA,short,4H_Res,Gap Up,0.583,3rd+,True,2026-02-03,0.480983552708748,0.9854297177447711,0.9854297177447711,True,True
TSLA,short,4H_Res,Gap Up,0.583,3rd+,True,2026-02-03,0.40855619995773773,0.9110333654229955,0.9110333654229955,True,True
TSLA,short,4H_Res,Gap Up,0.583,3rd+,True,2026-02-03,0.36042593657911604,1.3606959625250987,1.8279582516406938,True,True
TSLA,short,4H_Res,Gap Up,0.583,3rd+,True,2026-02-03,0.5168510328809298,1.441692962802219,1.9739580278484887,True,True
TSLA,short,4H_Res,Gap Up,0.583,3rd+,True,2026-02-03,0.8619717648164176,1.320147518263608,1.963778158840515,True,True
TSLA,long,PML,Flat,-0.384,1st,True,2026-02-04,0.3754634071231535,0.4157339302846168,0.4157339302846168,False,False
TSLA,long,PML,Flat,-0.384,2nd,True,2026-02-04,0.602809948737413,0.602809948737413,0.602809948737413,True,False
TSLA,long,PML,Flat,-0.384,3rd+,True,2026-02-04,0.6864205870595396,0.6864205870595396,0.6864205870595396,True,False
TSLA,long,PDL,Flat,-0.384,1st,True,2026-02-04,0.24812700248126343,0.24812700248126343,0.24812700248126343,False,False
TSLA,long,PDL,Flat,-0.384,2nd,True,2026-02-04,0.16404911823599114,0.16404911823599114,0.16404911823599114,False,False
TSLA,long,1H_Sup,Flat,-0.384,1st,True,2026-02-04,0.17487475186689486,0.17487475186689486,0.17487475186689486,False,False
TSLA,short,PMH,Flat,-0.384,1st,True,2026-02-04,0.31278353469270864,0.3963516546487676,0.9049233560957024,True,True
TSLA,short,PMH,Flat,-0.384,2nd,True,2026-02-04,0.8969570079227194,1.2562156503533177,1.9652161499845329,True,True
TSLA,long,PML,Gap Down,-2.13,1st,True,2026-02-05,0.6574160038140177,0.6574160038140177,0.6574160038140177,True,False
TSLA,long,PML,Gap Down,-2.13,2nd,True,2026-02-05,0.6928990491604312,0.84715759660126,1.2644143232854541,True,True
TSLA,long,PML,Gap Down,-2.13,3rd+,True,2026-02-05,0.7510811015856083,0.7510811015856083,0.7510811015856083,True,True
TSLA,long,PML,Gap Down,-2.13,3rd+,True,2026-02-05,0.26584016832344476,0.26584016832344476,0.26584016832344476,False,False
TSLA,long,PDL,Gap Down,-2.13,1st,True,2026-02-05,0.27677038556873856,0.27677038556873856,0.27677038556873856,False,False
TSLA,long,PDL,Gap Down,-2.13,2nd,True,2026-02-05,0.047460844803036924,0.34471560962206066,0.4421352384283064,False,False
TSLA,long,PDL,Gap Down,-2.13,3rd+,True,2026-02-05,0.39236267306442574,0.4898285600040077,0.4898285600040077,False,False
TSLA,long,PDL,Gap Down,-2.13,3rd+,True,2026-02-05,0.3046268321306326,0.4020075407625692,0.4020075407625692,False,False
TSLA,long,PDL,Gap Down,-2.13,3rd+,True,2026-02-05,0.4889747025691383,0.4889747025691383,0.4889747025691383,False,False
TSLA,long,PDL,Gap Down,-2.13,3rd+,True,2026-02-05,0.18741566295167175,0.18741566295167175,0.32235494027688055,False,False
TSLA,long,PDL,Gap Down,-2.13,3rd+,True,2026-02-05,0.08616491214925943,0.08616491214925943,0.26848487118971154,False,False
TSLA,long,PDL,Gap Down,-2.13,3rd+,True,2026-02-05,0.3737733608350533,0.3737733608350533,0.3737733608350533,False,False
TSLA,long,4H_Sup,Gap Down,-2.13,1st,True,2026-02-05,0.39236267306442574,0.4898285600040077,0.4898285600040077,False,False
TSLA,long,4H_Sup,Gap Down,-2.13,2nd,True,2026-02-05,0.3046268321306326,0.4020075407625692,0.4020075407625692,False,False
TSLA,long,4H_Sup,Gap Down,-2.13,3rd+,True,2026-02-05,0.4672313419783636,0.4672313419783636,0.4672313419783636,False,False
TSLA,long,4H_Sup,Gap Down,-2.13,3rd+,True,2026-02-05,0.11230066631729818,0.11230066631729818,0.11230066631729818,False,False
TSLA,long,4H_Sup,Gap Down,-2.13,3rd+,True,2026-02-05,0.18741566295167175,0.18741566295167175,0.32235494027688055,False,False
TSLA,long,4H_Sup,Gap Down,-2.13,3rd+,True,2026-02-05,0.08616491214925943,0.08616491214925943,0.26848487118971154,False,False
TSLA,long,4H_Sup,Gap Down,-2.13,3rd+,True,2026-02-05,0.24720335597283485,0.24720335597283485,0.24720335597283485,False,False
TSLA,short,PMH,Gap Down,-2.13,1st,True,2026-02-05,1.8366633704669209,2.141528177457431,2.141528177457431,True,True
TSLA,short,PMH,Gap Down,-2.13,2nd,True,2026-02-05,0.1626918565789262,0.1626918565789262,0.1626918565789262,False,False
TSLA,short,PMH,Gap Down,-2.13,3rd+,True,2026-02-05,0.41936420197124885,0.41936420197124885,0.8013730612450969,True,True
TSLA,short,PMH,Gap Down,-2.13,3rd+,True,2026-02-05,0.451532235708856,0.8500691511996178,0.8652034644461025,True,True
TSLA,short,PMH,Gap Down,-2.13,3rd+,True,2026-02-05,0.6866779429956394,0.7800863396531347,0.7800863396531347,True,True
TSLA,long,PML,Gap Up,0.911,1st,True,2026-02-06,1.9281686137828855,1.9281686137828855,2.4704192906613196,True,True
TSLA,long,1H_Sup,Gap Up,0.911,1st,True,2026-02-06,1.9281686137828855,1.9281686137828855,2.4704192906613196,True,True
TSLA,long,4H_Sup,Gap Up,0.911,1st,True,2026-02-06,1.14419306557154,1.14419306557154,1.8195762156278266,True,True
TSLA,long,4H_Sup,Gap Up,0.911,2nd,True,2026-02-06,1.2356072799306554,1.2851306178036392,1.9116008418967365,True,True
TSLA,long,PML,Flat,0.288,1st,True,2026-02-10,0.9993590808745073,0.9993590808745073,0.9993590808745073,True,True
TSLA,long,1H_Sup,Flat,0.288,1st,True,2026-02-10,0.7458622404281093,0.7458622404281093,0.7458622404281093,True,False
TSLA,long,1H_Sup,Flat,0.288,2nd,True,2026-02-10,0.5776507288837232,0.5776507288837232,0.8623245993808322,True,True
TSLA,long,1H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.4932533377599621,0.6900803908084197,0.8845360335791739,True,True
TSLA,long,1H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.3142365846427545,0.6344500444708001,1.3341239252890602,True,True
TSLA,long,1H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.6290372339163315,0.7498991433114277,1.3906357531028297,True,True
TSLA,long,1H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.6475792869511632,0.7068814194558479,1.3473444505064418,True,True
TSLA,long,4H_Sup,Flat,0.288,1st,True,2026-02-10,0.6100733033814237,0.6100733033814237,0.6100733033814237,True,False
TSLA,long,4H_Sup,Flat,0.288,2nd,True,2026-02-10,0.7542121029138403,0.7542121029138403,0.7542121029138403,True,True
TSLA,long,4H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.3716856060606179,0.3716856060606179,0.5208333333333441,True,False
TSLA,long,4H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.07269946325137719,0.07269946325137719,0.34414226435224937,False,False
TSLA,long,4H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.26605493738840474,0.26605493738840474,0.6089701900223459,True,False
TSLA,long,4H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.20335295925846086,0.3996122106358321,0.593506892719489,True,False
TSLA,long,4H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.31777533638114785,0.44063271550247707,0.5115119726878644,True,False
TSLA,long,4H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.41385834220172635,0.6077805368333908,0.6077805368333908,True,False
TSLA,long,4H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.16814285037655388,0.48311466868754327,0.6383507791408093,True,False
TSLA,long,4H_Sup,Flat,0.288,3rd+,True,2026-02-10,0.5593212305067103,0.6185713608569972,1.2584727686400916,True,True
TSLA,short,PDH,Flat,0.288,1st,True,2026-02-10,0.08279051620362973,0.08279051620362973,0.08279051620362973,False,False
TSLA,long,PML,Gap Up,0.635,1st,True,2026-02-11,0.1332519276113406,0.1332519276113406,0.1332519276113406,False,False
TSLA,long,PML,Gap Up,0.635,2nd,True,2026-02-11,0.08530598049922157,0.08530598049922157,0.08530598049922157,False,False
TSLA,long,PML,Gap Up,0.635,3rd+,True,2026-02-11,0.032749304077285164,0.032749304077285164,0.032749304077285164,False,False
TSLA,long,PML,Gap Up,0.635,3rd+,True,2026-02-11,0.0156362209781909,0.0156362209781909,0.07883651535112662,False,False
TSLA,long,PML,Gap Up,0.635,3rd+,True,2026-02-11,0.4377033448025664,0.4377033448025664,0.4377033448025664,False,False
TSLA,long,PML,Gap Up,0.635,3rd+,True,2026-02-11,0.4804374587136957,0.4804374587136957,0.4804374587136957,False,False
TSLA,long,1H_Sup,Gap Up,0.635,1st,True,2026-02-11,0.301654590932031,0.301654590932031,0.301654590932031,False,False
TSLA,long,1H_Sup,Gap Up,0.635,2nd,True,2026-02-11,0.18048322777385922,0.18048322777385922,0.18048322777385922,False,False
TSLA,long,1H_Sup,Gap Up,0.635,3rd+,True,2026-02-11,0.01172016923924648,0.01172016923924648,0.01172016923924648,False,False
TSLA,long,1H_Sup,Gap Up,0.635,3rd+,True,2026-02-11,0.04457582582582529,0.04457582582582529,0.04457582582582529,False,False
TSLA,long,1H_Sup,Gap Up,0.635,3rd+,True,2026-02-11,0.09154070040371476,0.09154070040371476,0.09154070040371476,False,False
TSLA,long,1H_Sup,Gap Up,0.635,3rd+,True,2026-02-11,0.07984031936127156,0.07984031936127156,0.07984031936127156,False,False
