date,sym,level,setup,direction,exit_cfg,tp,sl,entry_px,result,pnl_pts,bars_held,time_bucket
2025-10-10,NQ,OR15Low,reject,short,TP25_SL12,25,12,25331.25,SL,-12.0,1,10:00-10:30
2025-10-10,NQ,OR15Low,reject,short,TP40_SL20,40,20,25331.25,SL,-20.0,2,10:00-10:30
2025-10-10,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25263.5,SL,-12.0,0,10:30-11:00
2025-10-10,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25263.5,SL,-20.0,0,10:30-11:00
2025-10-10,NQ,GlobexLow,reject,short,TP25_SL12,25,12,25193.0,TP,25.0,0,11:00-12:00
2025-10-10,NQ,GlobexLow,reject,short,TP40_SL20,40,20,25193.0,TP,40.0,0,11:00-12:00
2025-10-10,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,25193.0,SL,-12.0,0,11:00-12:00
2025-10-10,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,25193.0,SL,-20.0,0,11:00-12:00
2025-10-10,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25108.5,TP,25.0,0,11:00-12:00
2025-10-10,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25108.5,TP,40.0,0,11:00-12:00
2025-10-13,NQ,OR15High,reject,short,TP25_SL12,25,12,24812.0,TP,25.0,0,09:30-09:45
2025-10-13,NQ,OR15High,reject,short,TP40_SL20,40,20,24812.0,TP,40.0,1,09:30-09:45
2025-10-13,NQ,VWAP,reject,short,TP25_SL12,25,12,24812.0,TP,25.0,0,09:30-09:45
2025-10-13,NQ,VWAP,reject,short,TP40_SL20,40,20,24812.0,TP,40.0,1,09:30-09:45
2025-10-13,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,24759.75,SL,-12.0,0,09:30-09:45
2025-10-13,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,24759.75,SL,-20.0,0,09:30-09:45
2025-10-13,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24759.75,SL,-12.0,0,09:30-09:45
2025-10-13,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24759.75,SL,-20.0,0,09:30-09:45
2025-10-13,NQ,GlobexLow,reject,short,TP25_SL12,25,12,24738.25,SL,-12.0,0,09:30-09:45
2025-10-13,NQ,GlobexLow,reject,short,TP40_SL20,40,20,24738.25,SL,-20.0,0,09:30-09:45
2025-10-13,NQ,OR15Low,reject,short,TP25_SL12,25,12,24758.25,TP,25.0,1,09:30-09:45
2025-10-13,NQ,OR15Low,reject,short,TP40_SL20,40,20,24758.25,SL,-20.0,2,09:30-09:45
2025-10-14,NQ,OR15High,reject,short,TP25_SL12,25,12,24611.5,TP,25.0,0,09:30-09:45
2025-10-14,NQ,OR15High,reject,short,TP40_SL20,40,20,24611.5,TP,40.0,0,09:30-09:45
2025-10-14,NQ,VWAP,reject,short,TP25_SL12,25,12,24611.5,TP,25.0,0,09:30-09:45
2025-10-14,NQ,VWAP,reject,short,TP40_SL20,40,20,24611.5,TP,40.0,0,09:30-09:45
2025-10-14,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,24542.75,SL,-12.0,0,09:30-09:45
2025-10-14,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,24542.75,SL,-20.0,0,09:30-09:45
2025-10-14,NQ,GlobexLow,reject,short,TP25_SL12,25,12,24501.5,SL,-12.0,0,09:30-09:45
2025-10-14,NQ,GlobexLow,reject,short,TP40_SL20,40,20,24501.5,SL,-20.0,0,09:30-09:45
2025-10-14,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24501.5,TP,25.0,0,09:30-09:45
2025-10-14,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24501.5,SL,-20.0,3,09:30-09:45
2025-10-14,NQ,OR15Low,reject,short,TP25_SL12,25,12,24452.5,TP,25.0,0,09:45-10:00
2025-10-14,NQ,OR15Low,reject,short,TP40_SL20,40,20,24452.5,SL,-20.0,0,09:45-10:00
2025-10-14,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,24700.0,SL,-12.0,4,10:30-11:00
2025-10-14,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,24700.0,SL,-20.0,4,10:30-11:00
2025-10-14,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,24895.0,SL,-12.0,2,12:00-14:00
2025-10-14,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,24895.0,SL,-20.0,2,12:00-14:00
2025-10-14,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,24934.5,TP,25.0,2,12:00-14:00
2025-10-14,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,24934.5,TP,40.0,2,12:00-14:00
2025-10-15,NQ,OR15High,reject,short,TP25_SL12,25,12,24966.0,SL,-12.0,0,09:30-09:45
2025-10-15,NQ,OR15High,reject,short,TP40_SL20,40,20,24966.0,SL,-20.0,0,09:30-09:45
2025-10-15,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24966.0,SL,-12.0,1,09:30-09:45
2025-10-15,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24966.0,SL,-20.0,5,09:30-09:45
2025-10-15,NQ,VWAP,reject,short,TP25_SL12,25,12,24966.0,SL,-12.0,0,09:30-09:45
2025-10-15,NQ,VWAP,reject,short,TP40_SL20,40,20,24966.0,SL,-20.0,0,09:30-09:45
2025-10-15,NQ,PriorRTHHigh,breakout,long,TP25_SL12,25,12,24960.75,TP,25.0,1,09:30-09:45
2025-10-15,NQ,PriorRTHHigh,breakout,long,TP40_SL20,40,20,24960.75,SL,-20.0,3,09:30-09:45
2025-10-15,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,24973.5,TP,25.0,0,09:30-09:45
2025-10-15,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,24973.5,TP,40.0,0,09:30-09:45
2025-10-15,NQ,OR15Low,reject,short,TP25_SL12,25,12,24974.5,TP,25.0,0,09:45-10:00
2025-10-15,NQ,OR15Low,reject,short,TP40_SL20,40,20,24974.5,TP,40.0,1,09:45-10:00
2025-10-15,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25006.25,SL,-12.0,0,09:45-10:00
2025-10-15,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25006.25,SL,-20.0,2,09:45-10:00
2025-10-15,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,24855.25,SL,-12.0,0,12:00-14:00
2025-10-15,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,24855.25,SL,-20.0,1,12:00-14:00
2025-10-15,NQ,GlobexLow,reject,short,TP25_SL12,25,12,24791.0,TP,25.0,0,12:00-14:00
2025-10-15,NQ,GlobexLow,reject,short,TP40_SL20,40,20,24791.0,TP,40.0,1,12:00-14:00
2025-10-16,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25078.0,SL,-12.0,0,09:30-09:45
2025-10-16,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25078.0,TP,40.0,7,09:30-09:45
2025-10-16,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25078.0,SL,-12.0,0,09:30-09:45
2025-10-16,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25078.0,TP,40.0,7,09:30-09:45
2025-10-16,NQ,OR15High,reject,short,TP25_SL12,25,12,25078.0,SL,-12.0,0,09:30-09:45
2025-10-16,NQ,OR15High,reject,short,TP40_SL20,40,20,25078.0,TP,40.0,7,09:30-09:45
2025-10-16,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25078.0,SL,-12.0,3,09:30-09:45
2025-10-16,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25078.0,SL,-20.0,4,09:30-09:45
2025-10-16,NQ,VWAP,reject,short,TP25_SL12,25,12,25078.0,SL,-12.0,0,09:30-09:45
2025-10-16,NQ,VWAP,reject,short,TP40_SL20,40,20,25078.0,TP,40.0,7,09:30-09:45
2025-10-16,NQ,OR15Low,reject,short,TP25_SL12,25,12,25050.75,SL,-12.0,0,09:30-09:45
2025-10-16,NQ,OR15Low,reject,short,TP40_SL20,40,20,25050.75,SL,-20.0,0,09:30-09:45
2025-10-16,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,24766.5,TP,25.0,0,12:00-14:00
2025-10-16,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,24766.5,TP,40.0,0,12:00-14:00
2025-10-16,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,24699.0,SL,-12.0,2,14:00-close
2025-10-16,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,24699.0,SL,-20.0,3,14:00-close
2025-10-16,NQ,GlobexLow,reject,short,TP25_SL12,25,12,24712.5,TP,25.0,1,14:00-close
2025-10-16,NQ,GlobexLow,reject,short,TP40_SL20,40,20,24712.5,TP,40.0,2,14:00-close
2025-10-16,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,24709.5,TP,25.0,0,14:00-close
2025-10-16,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,24709.5,TP,40.0,0,14:00-close
2025-10-17,NQ,VWAP,reject,short,TP25_SL12,25,12,24744.5,TP,25.0,0,09:30-09:45
2025-10-17,NQ,VWAP,reject,short,TP40_SL20,40,20,24744.5,SL,-20.0,1,09:30-09:45
2025-10-17,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24761.0,TP,25.0,0,09:30-09:45
2025-10-17,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24761.0,TP,40.0,1,09:30-09:45
2025-10-17,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,24782.25,SL,-12.0,1,09:30-09:45
2025-10-17,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,24782.25,SL,-20.0,1,09:30-09:45
2025-10-17,NQ,OR15High,reject,short,TP25_SL12,25,12,24766.0,SL,-12.0,0,09:30-09:45
2025-10-17,NQ,OR15High,reject,short,TP40_SL20,40,20,24766.0,SL,-20.0,0,09:30-09:45
2025-10-17,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,24692.5,SL,-12.0,0,09:30-09:45
2025-10-17,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,24692.5,SL,-20.0,0,09:30-09:45
2025-10-17,NQ,OR15Low,reject,short,TP25_SL12,25,12,24694.5,SL,-12.0,0,09:45-10:00
2025-10-17,NQ,OR15Low,reject,short,TP40_SL20,40,20,24694.5,SL,-20.0,0,09:45-10:00
2025-10-20,NQ,VWAP,reject,short,TP25_SL12,25,12,25186.25,SL,-12.0,0,09:30-09:45
2025-10-20,NQ,VWAP,reject,short,TP40_SL20,40,20,25186.25,SL,-20.0,2,09:30-09:45
2025-10-20,NQ,OR15High,reject,short,TP25_SL12,25,12,25187.5,SL,-12.0,1,09:30-09:45
2025-10-20,NQ,OR15High,reject,short,TP40_SL20,40,20,25187.5,SL,-20.0,1,09:30-09:45
2025-10-20,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25326.25,TP,25.0,2,11:00-12:00
2025-10-20,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25326.25,SL,-20.0,86,11:00-12:00
2025-10-21,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25258.75,TP,25.0,1,09:30-09:45
2025-10-21,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25258.75,SL,-20.0,9,09:30-09:45
2025-10-21,NQ,OR15High,reject,short,TP25_SL12,25,12,25258.75,SL,-12.0,0,09:30-09:45
2025-10-21,NQ,OR15High,reject,short,TP40_SL20,40,20,25258.75,SL,-20.0,1,09:30-09:45
2025-10-21,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25258.75,TP,25.0,1,09:30-09:45
2025-10-21,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25258.75,SL,-20.0,9,09:30-09:45
2025-10-21,NQ,VWAP,reject,short,TP25_SL12,25,12,25258.75,SL,-12.0,0,09:30-09:45
2025-10-21,NQ,VWAP,reject,short,TP40_SL20,40,20,25258.75,SL,-20.0,1,09:30-09:45
2025-10-21,NQ,OR15Low,reject,short,TP25_SL12,25,12,25237.75,SL,-12.0,0,09:45-10:00
2025-10-21,NQ,OR15Low,reject,short,TP40_SL20,40,20,25237.75,SL,-20.0,0,09:45-10:00
2025-10-21,NQ,GlobexLow,reject,short,TP25_SL12,25,12,25221.25,SL,-12.0,0,09:45-10:00
2025-10-21,NQ,GlobexLow,reject,short,TP40_SL20,40,20,25221.25,SL,-20.0,2,09:45-10:00
2025-10-21,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25314.5,SL,-12.0,3,11:00-12:00
2025-10-21,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25314.5,SL,-20.0,4,11:00-12:00
2025-10-21,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25328.5,SL,-12.0,24,12:00-14:00
2025-10-21,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25328.5,SL,-20.0,44,12:00-14:00
2025-10-22,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25217.5,SL,-12.0,0,09:30-09:45
2025-10-22,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25217.5,SL,-20.0,0,09:30-09:45
2025-10-22,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25196.0,SL,-12.0,5,09:30-09:45
2025-10-22,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25196.0,SL,-20.0,5,09:30-09:45
2025-10-22,NQ,VWAP,reject,short,TP25_SL12,25,12,25196.0,SL,-12.0,5,09:30-09:45
2025-10-22,NQ,VWAP,reject,short,TP40_SL20,40,20,25196.0,SL,-20.0,5,09:30-09:45
2025-10-22,NQ,OR15Low,reject,short,TP25_SL12,25,12,25187.0,SL,-12.0,0,09:30-09:45
2025-10-22,NQ,OR15Low,reject,short,TP40_SL20,40,20,25187.0,SL,-20.0,2,09:30-09:45
2025-10-22,NQ,OR15High,reject,short,TP25_SL12,25,12,25232.75,SL,-12.0,0,09:30-09:45
2025-10-22,NQ,OR15High,reject,short,TP40_SL20,40,20,25232.75,SL,-20.0,0,09:30-09:45
2025-10-22,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,24938.0,TP,25.0,0,12:00-14:00
2025-10-22,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,24938.0,SL,-20.0,0,12:00-14:00
2025-10-22,NQ,GlobexLow,reject,short,TP25_SL12,25,12,24923.25,TP,25.0,0,12:00-14:00
2025-10-22,NQ,GlobexLow,reject,short,TP40_SL20,40,20,24923.25,TP,40.0,0,12:00-14:00
2025-10-23,NQ,OR15Low,reject,short,TP25_SL12,25,12,25029.0,SL,-12.0,0,09:30-09:45
2025-10-23,NQ,OR15Low,reject,short,TP40_SL20,40,20,25029.0,SL,-20.0,3,09:30-09:45
2025-10-23,NQ,VWAP,reject,short,TP25_SL12,25,12,25029.0,SL,-12.0,0,09:30-09:45
2025-10-23,NQ,VWAP,reject,short,TP40_SL20,40,20,25029.0,SL,-20.0,3,09:30-09:45
2025-10-23,NQ,OR15High,reject,short,TP25_SL12,25,12,25064.0,SL,-12.0,1,09:30-09:45
2025-10-23,NQ,OR15High,reject,short,TP40_SL20,40,20,25064.0,SL,-20.0,1,09:30-09:45
2025-10-23,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25255.75,SL,-12.0,4,12:00-14:00
2025-10-23,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25255.75,SL,-20.0,5,12:00-14:00
2025-10-24,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25468.5,TP,25.0,0,09:30-09:45
2025-10-24,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25468.5,TP,40.0,2,09:30-09:45
2025-10-24,NQ,VWAP,breakout,long,TP25_SL12,25,12,25503.25,TP,25.0,1,09:30-09:45
2025-10-24,NQ,VWAP,breakout,long,TP40_SL20,40,20,25503.25,SL,-20.0,12,09:30-09:45
2025-10-24,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25506.0,SL,-12.0,0,09:30-09:45
2025-10-24,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25506.0,SL,-20.0,5,09:30-09:45
2025-10-24,NQ,OR15High,reject,short,TP25_SL12,25,12,25506.0,SL,-12.0,0,09:30-09:45
2025-10-24,NQ,OR15High,reject,short,TP40_SL20,40,20,25506.0,SL,-20.0,5,09:30-09:45
2025-10-24,NQ,VWAP,reject,short,TP25_SL12,25,12,25506.0,SL,-12.0,0,09:30-09:45
2025-10-24,NQ,VWAP,reject,short,TP40_SL20,40,20,25506.0,SL,-20.0,5,09:30-09:45
2025-10-27,NQ,OR15High,reject,short,TP25_SL12,25,12,25839.5,TP,25.0,2,09:30-09:45
2025-10-27,NQ,OR15High,reject,short,TP40_SL20,40,20,25839.5,TP,40.0,2,09:30-09:45
2025-10-27,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25839.5,SL,-12.0,1,09:30-09:45
2025-10-27,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25839.5,SL,-20.0,2,09:30-09:45
2025-10-27,NQ,VWAP,reject,short,TP25_SL12,25,12,25839.5,TP,25.0,2,09:30-09:45
2025-10-27,NQ,VWAP,reject,short,TP40_SL20,40,20,25839.5,TP,40.0,2,09:30-09:45
2025-10-27,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25808.75,TP,25.0,2,09:30-09:45
2025-10-27,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25808.75,TP,40.0,19,09:30-09:45
2025-10-27,NQ,OR15Low,reject,short,TP25_SL12,25,12,25814.0,SL,-12.0,1,09:30-09:45
2025-10-27,NQ,OR15Low,reject,short,TP40_SL20,40,20,25814.0,SL,-20.0,2,09:30-09:45
2025-10-28,NQ,OR15Low,breakout,long,TP25_SL12,25,12,26092.75,SL,-12.0,0,09:30-09:45
