sym,date,level,entry_time,gap_pct,gapped_up,open_above,max_30m,max_1hr,max_2hr,max_3hr,max_eod,ret_30m,ret_1hr,ret_2hr,ret_3hr,ret_eod,rr_1_05,rr_2_1
TTWO,2026-06-10,PMH,09:43,-0.953,False,False,0.482,0.482,0.482,0.482,0.482,-0.406,-1.065,-0.922,-0.995,-1.26,False,False
TTWO,2026-06-11,PMH,11:15,-1.487,False,False,0.857,0.857,0.857,1.107,1.169,0.679,0.54,-0.133,0.85,0.312,True,
TTWO,2026-06-15,PDH,09:34,0.619,True,False,1.453,1.453,1.565,1.565,1.565,1.065,1.374,1.117,1.168,0.986,True,
TTWO,2026-06-15,PMH,09:38,0.619,True,False,0.836,0.836,0.947,0.947,0.947,0.562,0.711,0.529,0.323,0.372,,
TXN,2025-12-17,PDH,09:33,0.192,True,False,0.313,0.313,0.313,0.313,0.313,-0.385,-0.81,-1.957,-1.929,-2.585,False,False
TXN,2025-12-17,PMH,10:13,0.192,True,False,0.042,0.042,0.042,0.042,0.042,-1.096,-1.371,-1.747,-2.05,-2.178,False,False
TXN,2025-12-18,PMH,09:40,1.485,True,True,0.627,0.627,1.022,1.022,1.022,0.056,0.582,0.497,0.232,-0.525,False,
TXN,2025-12-19,PMH,09:35,-0.392,False,False,0.146,0.146,0.146,0.146,0.146,-0.331,-0.32,-0.09,-0.146,-0.938,False,False
TXN,2025-12-22,PDH,10:32,1.804,True,True,0.362,0.563,0.563,0.743,0.805,0.23,0.193,0.426,0.74,0.255,,
TXN,2025-12-23,PMH,09:31,-0.308,False,False,-0.001,-0.001,-0.001,-0.001,0.005,-0.505,-0.418,-0.984,-0.858,-0.847,False,False
TXN,2025-12-24,PMH,09:32,0.028,False,False,0.259,0.259,0.259,0.259,0.259,0.166,-0.151,-0.186,-0.18,-0.315,,
TXN,2025-12-26,PDH,09:37,0.407,True,False,0.225,0.225,0.225,0.225,0.225,-0.028,-0.236,-0.421,-0.455,-0.696,False,
TXN,2025-12-29,PMH,09:31,-0.209,False,False,0.555,0.555,0.555,0.555,0.555,0.113,-0.439,-0.413,-0.739,-0.56,False,
TXN,2025-12-31,PMH,09:50,0.245,True,True,0.117,0.117,0.117,0.117,0.117,-0.413,-0.595,-0.407,-0.589,-1.216,False,False
TXN,2026-01-02,PDH,09:33,1.141,True,False,0.294,0.294,0.72,0.72,1.085,0.062,-0.514,0.458,-0.102,0.305,False,False
TXN,2026-01-02,PMH,09:33,1.141,True,False,0.294,0.294,0.72,0.72,1.085,0.062,-0.514,0.458,-0.102,0.305,False,False
TXN,2026-01-05,PDH,09:31,0.287,True,False,1.491,2.049,2.116,2.116,2.116,1.474,1.91,1.145,0.436,-1.075,True,True
TXN,2026-01-05,PMH,09:31,0.287,True,False,1.491,2.049,2.116,2.116,2.116,1.474,1.91,1.145,0.436,-1.075,True,True
TXN,2026-01-06,PDH,09:32,1.645,True,False,2.959,3.8,5.317,5.317,5.317,2.828,3.3,4.7,4.924,4.859,True,True
TXN,2026-01-08,PMH,09:36,-1.551,False,False,1.127,1.127,1.283,1.38,1.927,0.62,0.987,0.531,1.248,1.596,True,
TXN,2026-01-09,PDH,10:00,0.18,True,False,0.391,0.391,0.422,0.581,1.061,-0.048,0.09,0.095,0.391,0.459,False,
TXN,2026-01-09,PMH,10:02,0.18,True,False,0.089,0.089,0.121,0.279,0.758,-0.142,-0.084,-0.126,0.092,0.158,False,False
TXN,2026-01-12,PMH,09:37,-0.744,False,False,0.548,0.548,0.548,0.548,0.548,-0.074,0.2,-0.161,-0.287,-0.374,False,
TXN,2026-01-13,PMH,09:34,0.053,False,True,0.146,0.146,0.146,0.146,0.426,-0.437,-0.384,-0.351,-0.23,-0.173,False,
TXN,2026-01-14,PDH,09:43,-0.566,False,False,0.648,0.648,1.485,1.485,1.943,0.552,0.247,0.971,0.216,1.885,True,
TXN,2026-01-16,PMH,09:42,0.566,True,False,0.278,0.43,0.723,0.734,0.865,-0.244,-0.262,0.713,0.514,0.388,,
TXN,2026-01-20,PMH,10:07,-0.692,False,True,0.518,1.115,1.204,1.204,1.204,0.405,0.997,0.705,-0.326,-0.268,False,False
TXN,2026-01-21,PDH,09:33,0.959,True,False,0.868,0.908,1.326,1.326,1.806,0.488,0.908,1.1,0.392,0.924,True,
TXN,2026-01-22,PDH,10:10,1.476,True,True,0.014,0.014,0.014,0.014,0.131,-0.486,-0.674,-0.641,-0.781,-0.588,False,False
TXN,2026-01-23,PMH,09:31,0.4,True,False,0.099,0.099,0.099,0.099,0.099,-0.706,-0.905,-1.524,-1.735,-1.475,False,False
TXN,2026-01-26,PDH,10:19,-0.005,False,False,0.059,0.059,0.059,0.059,0.209,-0.377,-0.529,-0.662,-0.376,0.097,False,
TXN,2026-01-26,PMH,09:36,-0.005,False,False,0.665,1.375,1.375,1.375,1.527,0.601,0.892,0.789,0.892,1.413,True,
TXN,2026-01-27,PDH,09:50,-0.982,False,False,0.274,0.467,0.711,0.711,0.711,-0.062,0.114,0.571,0.193,-0.112,,
TXN,2026-01-27,PMH,11:22,-0.982,False,False,0.197,0.197,0.197,0.197,0.197,0.038,-0.295,-0.497,-0.176,-0.621,False,
TXN,2026-01-29,PDH,10:03,0.079,False,False,0.57,0.57,1.415,1.678,1.83,0.125,-0.482,1.362,0.981,1.087,False,
TXN,2026-01-29,PMH,09:39,0.079,False,False,0.433,0.433,0.449,1.027,1.179,-0.858,-0.422,-0.028,0.748,0.44,False,False
TXN,2026-02-02,PDH,09:32,-0.134,False,False,0.283,1.871,1.871,2.184,3.694,-0.166,1.487,1.664,2.065,3.607,False,True
TXN,2026-02-02,PMH,09:49,-0.134,False,False,1.849,2.549,2.637,2.864,4.384,1.837,2.111,2.257,2.81,4.296,True,True
TXN,2026-02-03,PDH,09:34,-0.204,False,False,1.248,1.248,1.248,1.248,1.248,-0.084,-0.046,0.664,-0.319,-0.31,True,False
TXN,2026-02-03,PMH,09:32,-0.204,False,False,1.675,1.675,1.675,1.675,1.675,-0.138,0.595,0.96,0.102,0.111,True,False
TXN,2026-02-04,PMH,09:32,-1.318,False,False,1.938,1.938,1.938,1.938,1.938,0.603,-1.072,0.013,-1.125,-0.467,True,False
TXN,2026-02-09,PMH,10:43,-0.086,False,False,0.061,0.217,0.25,0.25,0.25,-0.296,0.131,-0.368,-0.934,-1.349,False,False
TXN,2026-02-10,PMH,09:38,-0.768,False,False,0.238,0.409,1.202,1.202,1.49,0.183,0.292,1.019,1.152,0.964,False,
TXN,2026-02-12,PMH,09:33,0.203,True,False,0.506,0.506,0.506,0.506,0.506,-0.153,-0.322,-1.461,-2.122,-2.35,False,False
TXN,2026-02-13,PMH,09:31,-0.561,False,False,0.168,0.168,0.774,0.774,1.49,-0.244,-0.235,0.528,0.414,1.21,False,
TXN,2026-02-17,PDH,09:33,0.15,True,False,0.096,0.096,0.096,0.096,0.096,-1.614,-1.151,-0.399,-0.577,-1.052,False,False
TXN,2026-02-17,PMH,11:07,0.15,True,False,0.489,0.489,0.489,0.489,0.489,0.284,-0.216,-0.375,-0.04,-0.542,False,
TXN,2026-02-20,PMH,09:32,-0.633,False,False,0.603,0.603,0.969,0.969,0.969,-0.049,-0.168,0.057,-0.434,0.745,False,
TXN,2026-02-23,PDH,09:31,-0.451,False,False,0.931,0.931,0.931,1.062,1.139,0.179,0.388,-0.25,1.053,-0.186,False,
TXN,2026-02-24,PDH,10:30,0.387,True,False,0.475,0.475,0.475,0.475,0.475,-2.6,-3.371,-4.984,-5.347,-4.383,False,False
TXN,2026-02-24,PMH,10:25,0.387,True,False,0.923,0.923,0.923,0.923,0.923,-1.621,-2.143,-4.858,-4.988,-3.957,False,False
TXN,2026-02-25,PMH,09:44,0.502,True,True,0.049,0.049,0.049,0.049,0.589,-0.72,-0.776,-0.757,-0.575,-0.398,False,
TXN,2026-02-26,PMH,09:31,0.187,True,False,0.283,0.283,0.283,0.283,0.283,-2.051,-1.984,-1.056,-1.62,-1.332,False,False
TXN,2026-02-27,PMH,09:32,-0.649,False,True,0.677,0.677,0.677,0.677,0.677,-1.032,-1.101,-0.63,-1.108,0.417,False,False
TXN,2026-03-04,PMH,10:54,0.814,True,False,0.274,0.274,0.274,0.274,0.337,-0.422,-0.533,-0.528,-0.714,-1.09,False,False
TXN,2026-03-10,PDH,09:38,-0.285,False,False,0.504,0.504,0.953,0.986,1.493,-0.507,-0.241,0.801,0.626,0.119,False,
TXN,2026-03-10,PMH,09:36,-0.285,False,False,0.571,0.571,1.02,1.053,1.56,-0.266,-0.023,0.781,0.733,0.185,False,
TXN,2026-03-11,PDH,09:31,0.562,True,False,0.284,0.284,0.284,0.284,0.284,-0.717,-0.946,-0.961,-0.851,-1.095,False,False
TXN,2026-03-11,PMH,10:21,0.562,True,False,0.324,0.706,0.706,0.706,0.706,0.223,0.306,-0.223,-0.173,-0.244,False,
TXN,2026-03-13,PMH,09:40,0.684,True,False,0.285,0.285,0.285,0.285,0.285,-0.575,-0.916,-0.806,-0.642,-1.227,False,False
TXN,2026-03-16,PDH,10:00,1.944,True,True,0.041,0.041,0.614,0.857,1.28,-0.343,-0.144,0.263,0.686,0.186,False,
TXN,2026-03-16,PMH,11:19,1.944,True,True,0.242,0.242,0.491,0.817,0.905,0.113,0.062,0.37,0.437,-0.185,,
TXN,2026-03-17,PDH,09:47,0.889,True,False,0.051,0.051,0.051,0.051,0.056,-0.698,-0.812,-1.072,-0.983,-0.973,False,False
TXN,2026-03-17,PMH,09:46,0.889,True,False,0.219,0.219,0.219,0.219,0.219,-0.408,-0.52,-0.827,-0.77,-0.811,False,False
TXN,2026-03-20,PDH,09:49,-0.032,False,False,0.126,0.126,0.126,0.126,0.126,-0.379,-0.184,-0.437,-0.7,-1.52,False,False
TXN,2026-03-23,PDH,09:43,3.91,True,True,0.488,0.604,0.945,0.945,0.945,0.226,0.189,0.58,-0.333,-1.003,False,False
TXN,2026-03-24,PDH,10:12,-0.61,False,False,0.677,0.677,0.677,0.677,0.677,-0.92,0.236,-0.065,-0.82,-0.231,False,False
TXN,2026-03-25,PDH,09:52,1.485,True,True,0.283,0.37,0.868,0.868,1.245,0.071,0.112,0.619,0.563,0.211,True,
TXN,2026-03-25,PMH,09:31,1.485,True,False,0.386,0.386,0.386,0.386,0.386,-0.941,-0.759,-0.572,-0.288,-0.694,False,False
TXN,2026-03-30,PMH,09:32,0.673,True,False,0.049,0.049,0.049,0.049,0.218,-1.227,-1.342,-2.585,-2.686,-3.068,False,False
TXN,2026-03-31,PMH,09:58,2.087,True,False,0.11,0.11,0.11,1.329,1.792,-0.743,-1.27,-0.492,0.544,1.564,False,False
TXN,2026-04-01,PMH,09:35,0.144,True,False,0.586,0.586,0.586,0.586,0.586,0.212,-0.076,0.461,0.163,0.092,False,
TXN,2026-04-02,PMH,10:35,-1.992,False,False,1.226,1.226,1.226,1.226,1.226,0.54,0.367,0.119,-0.315,0.609,True,
TXN,2026-04-06,PMH,10:09,1.088,True,True,0.968,0.968,0.968,0.968,1.374,0.615,0.251,0.627,0.178,1.298,True,
TXN,2026-04-08,PMH,09:31,3.57,True,False,0.11,0.11,0.11,0.11,0.268,-1.08,-0.796,-0.757,-0.891,-0.186,False,False
TXN,2026-04-09,PMH,09:53,1.733,True,False,0.736,0.736,1.069,1.074,1.228,0.295,0.326,1.027,0.844,0.755,True,
TXN,2026-04-10,PDH,09:35,0.498,True,True,0.581,0.581,0.581,0.581,0.581,-0.5,-0.5,-0.518,-0.532,-0.653,False,
TXN,2026-04-10,PMH,09:32,0.498,True,False,0.288,0.288,0.288,0.288,0.288,-0.752,-0.863,-0.925,-0.842,-0.941,False,False
TXN,2026-04-13,PMH,09:32,-0.373,False,False,0.0,0.0,0.0,0.213,1.488,-0.724,-0.264,-0.432,0.19,1.25,False,
TXN,2026-04-14,PDH,11:28,0.231,True,False,0.166,0.166,0.166,0.235,1.04,-0.048,-0.364,-0.127,0.235,0.75,True,
TXN,2026-04-14,PMH,11:11,0.231,True,True,0.092,0.244,0.244,0.249,1.12,0.037,-0.159,-0.244,0.189,0.829,True,
TXN,2026-04-16,PDH,09:32,0.282,True,False,1.214,1.351,2.124,2.44,2.44,1.127,1.2,1.969,1.918,2.014,True,True
TXN,2026-04-16,PMH,09:32,0.282,True,False,1.214,1.351,2.124,2.44,2.44,1.127,1.2,1.969,1.918,2.014,True,True
TXN,2026-04-17,PMH,11:53,2.317,True,False,0.161,0.2,0.2,0.2,0.2,0.059,-0.083,-0.135,-0.243,-0.113,False,
TXN,2026-04-20,PDH,09:34,1.014,True,True,0.69,0.954,0.954,1.396,1.461,0.52,0.642,0.861,0.763,1.344,True,
TXN,2026-04-21,PDH,10:00,0.462,True,True,0.192,0.192,0.192,0.192,0.643,-0.068,-1.111,-0.795,-0.513,-0.355,False,False
TXN,2026-04-21,PMH,09:31,0.462,True,False,0.408,0.408,0.408,0.408,0.408,-0.374,-0.562,-0.889,-0.702,-0.796,False,False
TXN,2026-04-22,PDH,09:32,1.387,True,True,0.838,0.838,0.838,0.838,1.101,0.595,-0.04,-0.502,-0.39,0.085,False,
TXN,2026-04-22,PMH,09:55,1.387,True,False,0.451,0.451,0.451,0.451,0.713,-0.055,-0.89,-0.869,-0.679,-0.299,False,False
TXN,2026-04-23,PMH,09:31,10.114,True,False,3.092,3.297,4.682,5.332,5.857,2.194,2.828,4.516,5.061,5.22,True,True
TXN,2026-04-28,PMH,09:35,-0.716,False,False,0.283,0.283,0.283,0.283,0.283,-0.839,-2.026,-1.45,-1.412,-1.843,False,False
TXN,2026-04-29,PDH,09:35,1.764,True,False,0.192,0.192,0.591,0.591,0.591,-0.362,0.03,-0.273,-0.645,-0.525,False,False
TXN,2026-04-29,PMH,09:31,1.764,True,False,0.096,0.096,0.11,0.11,0.151,-0.676,-0.93,-0.577,-1.029,-1.0,False,False
TXN,2026-04-30,PDH,10:06,0.256,True,False,1.332,1.913,1.913,2.513,3.417,1.332,1.335,1.836,2.37,3.087,True,True
TXN,2026-04-30,PMH,09:46,0.256,True,False,1.255,2.243,2.828,3.302,4.345,1.225,2.065,2.376,3.15,4.012,True,True
TXN,2026-05-06,PDH,09:40,-0.361,False,False,1.415,1.415,2.288,2.486,3.333,0.021,0.593,2.258,2.384,2.196,True,True
TXN,2026-05-06,PMH,09:36,-0.361,False,False,2.207,2.207,3.023,3.286,4.14,0.888,1.246,2.952,3.235,2.995,True,True
TXN,2026-05-11,PDH,09:33,1.132,True,False,0.904,0.904,0.904,0.904,1.546,-0.553,-1.236,-0.153,0.126,1.403,False,False
TXN,2026-05-11,PMH,09:31,1.132,True,False,1.396,1.396,1.396,1.396,2.041,-0.005,-0.772,0.368,0.7,1.898,True,False
TXN,2026-05-13,PMH,09:33,2.54,True,False,1.211,1.211,1.211,1.211,1.358,0.68,0.392,0.22,0.7,0.405,True,
TXN,2026-05-14,PDH,11:25,-0.029,False,False,0.226,0.262,0.262,0.262,0.262,-0.391,0.087,-0.595,-0.826,-0.423,False,
TXN,2026-05-14,PMH,10:38,-0.029,False,False,0.55,0.987,1.022,1.022,1.022,0.407,0.602,0.739,0.607,0.332,True,
TXN,2026-05-18,PDH,09:32,1.949,True,True,0.075,0.075,0.075,0.075,0.075,-2.234,-2.42,-2.224,-2.456,-2.378,False,False
TXN,2026-05-18,PMH,09:32,1.949,True,True,0.075,0.075,0.075,0.075,0.075,-2.234,-2.42,-2.224,-2.456,-2.378,False,False
TXN,2026-05-19,PMH,11:32,-2.622,False,False,0.656,0.916,1.419,1.719,1.779,0.641,0.748,1.149,1.066,0.75,True,
TXN,2026-05-26,PMH,09:35,2.988,True,False,1.146,1.826,1.826,1.826,1.826,0.816,1.738,0.922,0.956,1.34,True,
TXN,2026-05-28,PMH,09:31,0.998,True,True,0.061,0.061,0.061,0.061,0.061,-2.414,-0.573,-0.791,-0.779,-1.587,False,False
TXN,2026-06-02,PDH,09:38,2.892,True,False,0.112,0.159,0.693,0.774,2.014,-0.394,-0.091,0.27,-0.132,1.905,False,False
TXN,2026-06-02,PMH,09:38,2.892,True,False,0.112,0.159,0.693,0.774,2.014,-0.394,-0.091,0.27,-0.132,1.905,False,False
TXN,2026-06-03,PDH,11:45,0.185,True,True,0.824,0.824,0.824,0.824,0.824,0.563,0.133,0.015,0.24,0.006,,
TXN,2026-06-03,PMH,09:33,0.185,True,False,0.244,0.244,0.244,0.244,0.244,-2.343,-1.353,-1.313,-0.968,-1.144,False,False
TXN,2026-06-08,PMH,11:05,3.141,True,False,0.159,0.159,0.159,0.159,0.159,-0.749,-0.761,-0.937,-0.79,-1.444,False,False
TXN,2026-06-10,PMH,09:48,-0.977,False,False,0.362,0.824,0.824,0.824,0.824,-0.255,-0.748,-2.352,-2.199,-2.833,False,False
TXN,2026-06-11,PDH,10:01,2.525,True,False,0.205,0.205,0.205,0.205,1.904,-0.839,-2.298,-1.307,-1.733,1.341,False,False
TXN,2026-06-11,PMH,09:46,2.525,True,False,0.983,0.983,0.983,0.983,2.696,-0.254,-0.745,-0.416,-0.643,2.128,False,False
TXN,2026-06-12,PDH,09:34,0.66,True,True,0.994,0.994,1.436,1.436,1.436,0.321,0.76,1.162,0.872,0.773,False,
TXN,2026-06-12,PMH,09:35,0.66,True,False,0.174,0.342,0.613,0.613,0.613,-0.511,0.3,0.349,-0.075,-0.045,False,False
TXN,2026-06-15,PMH,09:50,3.009,True,False,0.657,0.657,0.657,0.657,0.657,-0.895,-0.913,-0.771,-0.376,-0.147,False,False
UNH,2025-12-17,PMH,09:50,-0.12,False,False,0.076,0.076,0.076,0.076,0.076,-0.321,-0.169,-0.301,-0.556,-1.122,False,False
UNH,2025-12-19,PDH,09:34,0.0,False,False,1.001,1.001,1.044,1.237,1.237,0.369,0.442,0.899,1.086,-0.965,True,False
UNH,2025-12-19,PMH,09:32,0.0,False,False,1.191,1.191,1.234,1.428,1.428,0.529,0.567,1.043,1.185,-0.779,True,False
UNH,2025-12-22,PMH,09:32,-1.35,False,False,0.281,0.647,0.647,0.647,0.647,-0.003,0.142,-0.343,-0.685,-0.772,False,False
UNH,2025-12-23,PMH,09:32,-0.354,False,False,0.609,0.609,0.609,0.609,0.609,0.21,-0.141,-0.072,-0.218,-0.361,False,
UNH,2025-12-24,PDH,11:20,0.172,True,False,0.02,0.337,0.337,0.337,0.337,-0.221,0.06,-0.236,-0.215,-0.255,,
UNH,2025-12-24,PMH,09:31,0.172,True,True,0.58,0.58,0.691,1.01,1.01,-0.097,0.442,0.456,0.755,0.414,True,
UNH,2025-12-26,PDH,09:48,0.046,False,False,0.172,0.24,0.24,0.47,0.741,0.024,0.149,0.168,0.285,0.735,,
UNH,2025-12-26,PMH,09:37,0.046,False,False,0.747,0.788,0.815,1.047,1.319,0.62,0.707,0.681,0.867,1.313,True,
UNH,2025-12-29,PDH,09:31,-0.295,False,False,0.192,0.192,0.192,0.192,0.192,-0.771,-1.015,-1.293,-1.418,-1.397,False,False
UNH,2025-12-29,PMH,09:42,-0.295,False,False,0.118,0.118,0.118,0.118,0.118,-0.347,-0.669,-0.723,-1.004,-0.859,False,False
UNH,2025-12-30,PDH,09:40,0.237,True,False,0.409,0.409,0.409,0.409,0.409,0.012,-0.349,-0.618,-0.645,-0.768,False,False
UNH,2025-12-31,PMH,09:43,0.033,False,False,0.203,0.203,0.203,0.203,0.203,-0.676,-0.431,-0.427,-0.526,-0.756,False,
UNH,2026-01-02,PDH,10:47,0.229,True,False,1.739,2.023,2.023,2.023,2.023,1.642,1.421,0.696,0.462,0.864,True,True
UNH,2026-01-02,PMH,10:31,0.229,True,False,1.175,2.581,2.656,2.656,2.656,1.165,2.581,1.8,1.112,1.489,True,True
UNH,2026-01-05,PDH,11:37,-0.279,False,False,0.814,0.881,1.897,1.897,1.897,0.799,0.426,1.668,0.984,0.485,True,
UNH,2026-01-05,PMH,09:52,-0.279,False,False,0.204,0.204,1.639,2.014,3.041,-0.6,0.053,1.634,1.684,1.613,False,True
UNH,2026-01-06,PMH,09:36,1.818,True,False,0.927,0.927,0.927,0.998,0.998,-0.324,0.07,0.013,0.755,-0.033,False,False
UNH,2026-01-08,PMH,09:31,-0.222,False,False,1.202,1.474,1.478,1.538,1.538,1.122,0.949,1.366,1.073,1.205,True,
UNH,2026-01-09,PDH,09:31,0.141,True,False,0.077,0.077,0.077,0.077,0.183,-1.36,-1.065,-1.37,-1.077,-1.274,False,False
UNH,2026-01-14,PMH,09:35,0.431,True,False,1.224,1.256,1.256,1.256,1.256,1.105,0.851,1.043,0.869,-0.28,True,
UNH,2026-01-15,PMH,11:22,0.075,False,False,0.435,0.712,0.712,0.912,1.12,0.131,0.67,0.666,0.697,1.016,True,
UNH,2026-01-20,PDH,11:50,-1.094,False,False,0.594,1.028,1.028,1.028,1.028,0.389,0.907,0.248,0.305,0.618,True,
UNH,2026-01-20,PMH,09:31,-1.094,False,False,0.9,0.9,1.279,2.319,2.678,0.088,0.659,1.162,2.086,2.261,True,True
UNH,2026-01-21,PDH,09:31,0.272,True,False,1.528,1.892,1.924,1.924,2.079,1.507,1.794,1.626,1.356,2.006,True,True
UNH,2026-01-21,PMH,09:31,0.272,True,False,1.528,1.892,1.924,1.924,2.079,1.507,1.794,1.626,1.356,2.006,True,True
UNH,2026-01-23,PDH,09:34,-0.08,False,False,0.363,0.363,0.363,0.363,0.749,-0.419,-0.221,0.014,0.017,0.327,False,
UNH,2026-01-23,PMH,09:34,-0.08,False,False,0.363,0.363,0.363,0.363,0.749,-0.419,-0.221,0.014,0.017,0.327,False,
UNH,2026-01-28,PMH,09:33,0.326,True,False,1.668,1.668,2.373,2.373,2.492,1.135,1.114,2.231,1.659,2.182,True,True
UNH,2026-01-29,PDH,09:38,0.095,False,False,-0.015,-0.015,-0.015,-0.015,0.008,-1.355,-0.988,-1.69,-0.905,-1.118,False,False
UNH,2026-01-30,PMH,09:33,-0.058,False,True,0.26,0.26,0.26,0.26,0.26,-1.457,-1.715,-2.43,-2.472,-1.749,False,False
UNH,2026-02-02,PMH,09:35,-0.369,False,False,0.705,0.705,1.13,1.13,1.13,0.235,0.482,0.723,0.378,-0.503,True,
UNH,2026-02-03,PMH,09:31,-0.354,False,False,0.149,0.264,0.264,0.264,0.264,-0.509,-0.909,-1.717,-2.611,-1.139,False,False
UNH,2026-02-05,PMH,09:33,-0.542,False,False,0.036,0.036,0.036,0.036,0.068,-1.514,-1.296,-2.851,-2.882,-2.974,False,False
UNH,2026-02-09,PDH,10:39,-0.864,False,False,0.067,0.085,0.8,0.8,0.8,-0.045,0.072,0.549,0.452,-0.826,False,False
UNH,2026-02-09,PMH,11:37,-0.864,False,False,0.55,0.766,0.766,0.766,0.766,0.504,0.565,0.313,-0.457,-0.86,False,False
UNH,2026-02-10,PMH,09:45,0.675,True,False,0.293,0.596,0.65,0.65,0.65,-0.83,0.498,-0.348,-0.445,-1.623,False,False
UNH,2026-02-11,PMH,11:00,-0.271,False,False,0.688,1.292,1.292,1.768,1.768,0.649,1.204,1.132,1.437,1.47,True,
UNH,2026-02-12,PDH,10:11,-0.262,False,False,1.251,1.251,1.544,1.544,2.33,0.81,0.134,1.094,0.897,1.68,True,True
UNH,2026-02-12,PMH,10:12,-0.262,False,False,1.114,1.114,1.406,1.406,2.192,0.741,0.007,0.892,0.732,1.542,True,True
UNH,2026-02-13,PDH,10:20,0.401,True,False,0.367,0.485,1.351,1.551,2.483,-0.007,0.428,1.299,1.484,2.371,False,True
UNH,2026-02-13,PMH,11:00,0.401,True,True,0.995,1.096,1.72,1.867,2.802,0.886,0.886,1.163,1.634,2.69,True,True
UNH,2026-02-17,PDH,11:56,0.293,True,True,0.05,0.05,0.05,0.05,0.05,-0.32,-1.066,-0.702,-0.944,-1.458,False,False
UNH,2026-02-19,PMH,09:44,0.93,True,True,0.028,0.028,0.028,0.028,0.045,-0.895,-0.538,-0.9,-0.529,-0.103,False,False
UNH,2026-02-23,PDH,09:34,-0.527,False,False,0.015,0.151,0.151,0.151,0.151,-0.321,-1.143,-2.204,-2.926,-3.052,False,False
UNH,2026-02-23,PMH,09:31,-0.527,False,False,0.384,0.52,0.52,0.52,0.52,0.1,-0.854,-1.7,-2.66,-2.694,False,False
UNH,2026-02-25,PMH,09:34,1.21,True,False,1.09,1.332,1.332,1.386,2.208,0.79,1.255,1.059,1.073,2.007,True,True
UNH,2026-02-27,PMH,10:08,-0.715,False,False,0.519,0.94,1.946,2.194,2.417,0.442,0.825,1.832,2.028,2.136,True,True
UNH,2026-03-02,PDH,09:37,-1.761,False,False,-0.009,-0.009,-0.009,-0.009,0.384,-0.564,-0.744,-0.959,-1.292,0.252,False,False
UNH,2026-03-02,PMH,09:34,-1.761,False,False,0.31,0.31,0.31,0.31,0.633,-0.232,-0.776,-0.61,-1.159,0.501,False,False
UNH,2026-03-03,PMH,09:32,-2.011,False,False,0.484,0.484,0.484,0.484,0.484,-2.451,-2.253,-1.572,-1.982,-1.076,False,False
UNH,2026-03-04,PDH,11:36,-0.059,False,False,0.157,0.157,0.157,0.157,0.157,0.052,-0.67,-0.606,-0.878,-0.755,False,False
UNH,2026-03-04,PMH,09:39,-0.059,False,False,0.293,0.92,1.31,1.444,1.444,0.081,0.431,1.244,0.627,0.52,False,
UNH,2026-03-09,PMH,11:07,-1.56,False,False,0.165,0.165,0.165,0.165,0.295,-0.447,-0.705,-0.552,-0.816,0.243,False,False
UNH,2026-03-10,PDH,11:49,0.817,True,True,0.249,0.249,0.249,0.249,0.249,-0.873,-0.501,-0.4,-0.866,-1.02,False,False
UNH,2026-03-11,PMH,10:50,0.0,False,False,0.092,0.092,0.104,0.366,0.847,-0.284,-0.418,0.014,-0.129,0.509,False,
UNH,2026-03-16,PDH,09:40,0.535,True,True,1.099,1.099,1.099,1.099,1.282,0.814,0.377,0.666,0.759,0.606,True,
UNH,2026-03-16,PMH,09:41,0.535,True,False,0.918,0.918,0.918,0.918,1.101,0.624,0.179,0.322,0.566,0.426,True,
UNH,2026-03-17,PDH,09:32,0.813,True,True,0.243,0.274,0.274,0.274,0.274,0.021,-0.42,-0.621,-0.989,-0.208,False,False
UNH,2026-03-17,PMH,09:32,0.813,True,True,0.243,0.274,0.274,0.274,0.274,0.021,-0.42,-0.621,-0.989,-0.208,False,False
UNH,2026-03-19,PMH,10:35,-0.081,False,False,0.088,0.088,0.088,0.088,0.482,-0.258,-0.675,-0.644,-0.765,-1.385,False,False
UNH,2026-03-20,PMH,09:42,-0.517,False,False,0.53,0.53,0.629,0.629,0.629,-0.219,-0.272,0.137,0.428,-1.834,False,False
UNH,2026-03-24,PMH,10:09,-0.226,False,False,0.244,0.599,1.057,1.057,1.057,0.033,0.554,0.586,0.732,0.654,True,
UNH,2026-03-26,PMH,09:32,-0.207,False,False,1.457,1.457,1.457,1.457,1.457,1.339,0.955,0.234,-0.325,-1.103,True,False
UNH,2026-03-31,PMH,09:35,0.439,True,False,0.846,1.039,1.334,1.804,2.905,0.604,0.897,1.258,1.732,2.413,True,True
UNH,2026-04-01,PDH,09:44,1.342,True,True,0.185,0.185,0.758,0.758,1.11,-0.325,-0.123,0.523,0.27,0.608,False,
UNH,2026-04-02,PDH,10:32,-0.599,False,False,1.204,1.204,1.204,1.204,1.204,0.413,0.366,0.598,0.626,0.555,True,
UNH,2026-04-02,PMH,09:40,-0.599,False,True,0.944,2.517,2.517,2.517,2.517,0.68,1.684,1.561,1.958,1.859,True,True
UNH,2026-04-06,PDH,09:33,0.225,True,False,1.243,1.45,1.45,1.45,1.45,1.101,1.228,0.929,1.013,0.774,True,
UNH,2026-04-06,PMH,09:32,0.225,True,False,1.479,1.687,1.687,1.687,1.687,1.421,1.495,1.199,1.296,1.009,True,
