symbol,date,time,window,direction,mfe,entry,LONG_SCORE,bar1_rvol,bar1_body_pct,bar2_body_pct,vwap_slope,is_runner
XPEV,2025-02-04,14:31:00,2:30-4PM,long,1.21,16.98,1,3.4,0.9,0.86,-0.04,0
XPEV,2025-02-04,14:32:00,2:30-4PM,long,0.88,17.04,0,3.9,0.86,0.29,0.175,0
XPEV,2025-02-05,14:31:00,2:30-4PM,long,0.33,16.7,1,2.7,0.44,0.51,-0.23,0
XPEV,2025-02-13,14:33:00,2:30-4PM,long,0.89,15.69,2,12.0,1.33,0.32,-0.107,0
XPEV,2025-02-21,14:30:00,2:30-4PM,long,2.59,18.55,2,18.5,0.65,0.08,0.403,1
XPEV,2025-02-21,14:32:00,2:30-4PM,long,1.97,18.74,2,2.3,0.49,0.54,0.606,0
XPEV,2025-02-26,14:39:00,2:30-4PM,long,2.64,21.02,1,2.7,0.7,0.65,0.063,1
XPEV,2025-02-27,14:31:00,2:30-4PM,long,0.98,22.44,2,5.1,1.53,1.04,-0.686,0
XPEV,2025-03-06,15:11:00,2:30-4PM,long,0.22,22.45,0,2.7,0.43,0.16,0.243,0
XPEV,2025-03-07,14:42:00,2:30-4PM,long,0.64,23.55,1,2.6,0.74,0.77,-0.191,0
XPEV,2025-05-06,14:46:00,2:30-4PM,long,0.58,19.68,0,2.2,0.49,0.38,-0.027,0
XPEV,2025-05-21,09:30:00,9:30-11AM,long,1.38,20.96,4,15.0,2.03,2.14,1.051,0
XPEV,2025-05-21,09:33:00,9:30-11AM,long,0.62,21.12,3,2.5,1.31,0.81,1.814,0
XPEV,2025-05-21,15:17:00,2:30-4PM,long,0.71,22.16,0,2.5,0.41,0.5,-0.021,0
XPEV,2025-06-12,10:24:00,9:30-11AM,long,0.0,20.84,4,8.0,4.22,1.56,1.231,0
LI,2025-01-02,14:32:00,2:30-4PM,long,0.49,24.42,0,2.6,0.5,0.33,0.164,0
LI,2025-02-12,14:33:00,2:30-4PM,long,0.23,25.94,0,2.1,0.5,0.15,0.146,0
LI,2025-02-21,14:31:00,2:30-4PM,long,0.76,28.14,3,9.7,1.34,0.66,-0.217,0
LI,2025-02-21,15:05:00,2:30-4PM,long,0.25,28.56,1,2.3,0.51,0.58,0.215,0
GOEV,2025-01-08,14:38:00,2:30-4PM,long,7.19,1.39,2,5.1,0.74,2.21,0.443,1
GOEV,2025-01-08,14:44:00,2:30-4PM,long,4.93,1.42,2,2.7,0.68,1.7,2.954,1
GOEV,2025-01-08,15:18:00,2:30-4PM,long,2.41,1.46,1,3.6,1.77,0.4,0.034,1
GOEV,2025-01-14,15:15:00,2:30-4PM,long,1.95,1.35,2,2.6,1.14,0.66,0.121,0
GOEV,2025-01-17,14:30:00,2:30-4PM,long,1.46,1.54,3,9.9,0.66,1.22,0.56,0
GOEV,2025-01-21,14:48:00,2:30-4PM,long,5.65,0.51,3,4.5,2.04,8.88,2.784,1
GOEV,2025-01-21,14:49:00,2:30-4PM,long,1.89,0.53,3,2.8,8.88,4.74,4.855,0
GOEV,2025-01-23,15:23:00,2:30-4PM,long,1.84,0.36,2,4.5,1.01,1.73,0.154,0
GOEV,2025-01-24,14:36:00,2:30-4PM,long,29.28,0.35,3,2.7,2.16,2.48,0.356,1
GOEV,2025-01-24,14:57:00,2:30-4PM,long,55.16,0.37,2,2.5,0.68,4.41,1.569,1
GOEV,2025-01-24,14:58:00,2:30-4PM,long,61.78,0.38,4,11.9,4.41,2.21,4.701,1
GOEV,2025-01-24,14:59:00,2:30-4PM,long,61.36,0.41,3,7.5,2.21,5.79,7.228,1
GOEV,2025-01-24,15:03:00,2:30-4PM,long,62.11,0.43,3,2.2,2.18,13.2,10.828,1
GOEV,2025-01-24,15:05:00,2:30-4PM,long,51.63,0.46,2,2.9,0.72,6.86,13.449,1
GOEV,2025-01-24,15:06:00,2:30-4PM,long,48.78,0.47,3,3.9,6.86,3.84,16.549,1
GOEV,2025-01-24,15:15:00,2:30-4PM,long,55.26,0.52,3,2.2,2.29,6.3,15.135,1
GOEV,2025-01-24,15:16:00,2:30-4PM,long,51.15,0.53,3,2.3,6.3,1.96,13.781,1
GOEV,2025-01-24,15:17:00,2:30-4PM,long,40.99,0.57,3,2.2,1.96,5.55,13.173,1
GOEV,2025-01-24,15:27:00,2:30-4PM,long,29.48,0.65,3,2.4,17.28,6.46,8.105,1
WKHS,2025-01-03,14:40:00,2:30-4PM,long,0.0,0.79,2,2.2,1.12,2.93,0.093,0
WKHS,2025-01-29,15:18:00,2:30-4PM,long,-0.72,0.54,2,3.9,1.48,1.15,0.134,0
WKHS,2025-02-04,14:55:00,2:30-4PM,long,2.81,0.51,3,8.2,1.9,0.02,0.574,1
WKHS,2025-02-12,14:33:00,2:30-4PM,long,0.0,0.5,0,5.2,0.76,0.02,0.1,0
WKHS,2025-03-07,15:04:00,2:30-4PM,long,-0.03,0.36,3,3.7,1.58,0.5,0.46,0
WKHS,2025-03-25,15:07:00,2:30-4PM,long,4.96,2.34,1,3.7,0.73,0.04,0.458,1
WKHS,2025-04-04,15:15:00,2:30-4PM,long,3.79,1.32,3,5.1,2.34,1.1,0.299,1
WKHS,2025-05-27,15:09:00,2:30-4PM,long,4.02,0.91,1,5.6,0.47,0.71,0.077,1
WKHS,2025-05-27,15:12:00,2:30-4PM,long,2.87,0.92,2,6.1,1.1,0.11,0.321,1
WKHS,2025-05-28,14:31:00,2:30-4PM,long,8.76,1.01,3,2.6,0.91,1.25,0.822,1
WKHS,2025-05-28,14:39:00,2:30-4PM,long,1.84,1.08,3,2.3,0.91,0.75,5.4,0
WKHS,2025-06-06,15:01:00,2:30-4PM,long,1.42,0.93,1,2.4,0.59,0.0,0.29,0
BLNK,2025-01-03,14:30:00,2:30-4PM,long,1.64,1.52,2,9.3,0.65,1.0,0.245,0
BLNK,2025-01-03,14:31:00,2:30-4PM,long,1.31,1.52,3,7.6,1.0,0.66,0.436,0
BLNK,2025-01-03,14:32:00,2:30-4PM,long,0.65,1.54,3,8.4,0.66,0.99,0.759,0
BLNK,2025-01-07,14:30:00,2:30-4PM,long,3.41,1.76,3,16.9,2.65,0.86,-0.348,1
BLNK,2025-01-07,14:31:00,2:30-4PM,long,3.17,1.76,1,5.5,0.86,0.8,-0.199,1
BLNK,2025-01-17,14:33:00,2:30-4PM,long,0.67,1.5,0,3.0,0.83,0.44,0.037,0
BLNK,2025-01-17,14:34:00,2:30-4PM,long,0.0,1.51,1,3.1,0.44,1.34,0.145,0
BLNK,2025-01-29,14:51:00,2:30-4PM,long,1.27,1.18,2,3.3,0.93,1.28,-0.302,0
BLNK,2025-02-03,14:30:00,2:30-4PM,long,2.14,1.16,2,8.2,0.77,0.88,-0.042,1
BLNK,2025-02-03,15:21:00,2:30-4PM,long,0.83,1.2,2,4.8,1.14,1.69,0.061,0
BLNK,2025-02-06,15:14:00,2:30-4PM,long,0.44,1.2,1,3.5,1.32,0.4,-0.032,0
BLNK,2025-02-12,15:19:00,2:30-4PM,long,1.83,1.03,2,2.4,0.98,1.59,0.218,0
BLNK,2025-02-12,15:20:00,2:30-4PM,long,0.95,1.04,2,3.1,1.59,0.49,0.252,0
BLNK,2025-02-13,15:02:00,2:30-4PM,long,1.25,1.1,1,3.8,0.92,0.31,0.031,0
BLNK,2025-02-18,14:52:00,2:30-4PM,long,0.0,1.12,2,3.2,1.83,0.03,0.333,0
BLNK,2025-02-26,14:38:00,2:30-4PM,long,1.83,0.98,1,3.2,0.43,0.2,0.791,0
BLNK,2025-03-07,15:18:00,2:30-4PM,long,0.93,1.08,3,6.2,0.94,0.93,0.586,0
BLNK,2025-03-31,14:38:00,2:30-4PM,long,0.07,0.91,0,7.4,0.42,0.15,0.182,0
BLNK,2025-03-31,15:01:00,2:30-4PM,long,1.76,0.9,1,6.5,0.47,0.63,0.029,0
BLNK,2025-04-10,14:36:00,2:30-4PM,long,2.22,0.73,1,2.7,0.54,0.15,0.373,1
BLNK,2025-04-11,14:47:00,2:30-4PM,long,1.44,0.71,2,8.8,0.7,0.54,0.022,0
BLNK,2025-05-08,15:14:00,2:30-4PM,long,3.2,0.8,0,6.4,0.51,0.1,0.045,1
BLNK,2025-05-21,15:13:00,2:30-4PM,long,0.1,0.73,0,2.8,0.48,0.05,-0.025,0
BLNK,2025-06-06,14:47:00,2:30-4PM,long,0.39,0.87,1,4.2,0.77,0.29,0.307,0
BLNK,2025-06-10,14:30:00,2:30-4PM,long,1.92,1.02,1,2.6,0.78,0.53,0.054,0
BLNK,2025-06-26,14:37:00,2:30-4PM,long,0.0,1.02,2,6.5,1.74,1.49,0.223,0
CHPT,2025-01-02,14:43:00,2:30-4PM,long,3.08,1.14,2,2.4,0.58,0.63,0.42,1
CHPT,2025-01-03,14:31:00,2:30-4PM,long,1.31,1.14,1,6.1,0.58,0.88,0.247,0
CHPT,2025-01-03,14:53:00,2:30-4PM,long,0.36,1.16,1,2.5,0.79,0.5,0.184,0
CHPT,2025-01-06,14:30:00,2:30-4PM,long,1.68,1.2,4,18.0,1.33,0.55,0.534,0
CHPT,2025-01-07,14:31:00,2:30-4PM,long,5.7,1.23,2,6.6,1.67,0.81,-0.009,1
CHPT,2025-01-07,14:32:00,2:30-4PM,long,4.84,1.24,3,8.6,0.81,1.22,0.489,1
CHPT,2025-01-30,14:33:00,2:30-4PM,long,1.3,1.0,3,3.0,1.39,0.71,0.605,0
CHPT,2025-02-04,14:31:00,2:30-4PM,long,2.11,0.94,1,3.3,0.56,0.52,-0.021,1
CHPT,2025-02-05,14:30:00,2:30-4PM,long,0.01,0.93,1,16.1,0.48,0.45,-0.063,0
CHPT,2025-02-05,14:59:00,2:30-4PM,long,0.7,0.93,0,3.1,0.72,0.49,0.02,0
CHPT,2025-02-06,14:33:00,2:30-4PM,long,0.85,0.94,0,6.0,0.42,0.32,0.054,0
CHPT,2025-02-06,14:37:00,2:30-4PM,long,0.21,0.94,1,5.2,0.61,0.19,0.369,0
CHPT,2025-02-13,14:30:00,2:30-4PM,long,6.04,0.71,2,18.5,1.17,0.25,-0.12,1
CHPT,2025-02-13,14:48:00,2:30-4PM,long,2.03,0.74,2,2.3,1.55,0.2,0.664,1
CHPT,2025-02-13,14:50:00,2:30-4PM,long,1.55,0.75,2,2.8,1.15,0.28,1.408,0
CHPT,2025-02-13,15:22:00,2:30-4PM,long,1.43,0.77,1,2.8,0.82,0.46,0.63,0
CHPT,2025-02-14,14:30:00,2:30-4PM,long,2.44,0.81,3,16.1,1.06,1.1,0.023,1
CHPT,2025-02-14,14:31:00,2:30-4PM,long,1.56,0.81,2,5.6,1.1,0.67,0.213,0
CHPT,2025-02-14,14:32:00,2:30-4PM,long,1.03,0.82,1,6.3,0.67,0.43,0.608,0
CHPT,2025-02-14,14:33:00,2:30-4PM,long,0.13,0.83,2,7.0,0.43,0.81,1.194,0
CHPT,2025-03-05,14:35:00,2:30-4PM,long,2.9,0.69,3,4.3,2.07,1.14,1.064,1
CHPT,2025-03-05,15:16:00,2:30-4PM,long,2.27,0.71,1,3.9,0.82,1.41,0.198,1
CHPT,2025-03-05,15:22:00,2:30-4PM,long,1.3,0.72,2,3.8,1.59,0.01,0.582,0
CHPT,2025-03-07,14:31:00,2:30-4PM,long,7.33,0.73,2,4.0,0.65,0.93,2.064,1
CHPT,2025-03-07,14:32:00,2:30-4PM,long,7.08,0.73,2,6.2,0.93,0.23,2.485,1
CHPT,2025-03-07,14:34:00,2:30-4PM,long,4.49,0.75,3,4.2,1.62,0.89,3.207,1
CHPT,2025-03-07,14:37:00,2:30-4PM,long,4.0,0.75,1,3.4,0.44,0.24,4.695,1
CHPT,2025-03-07,14:39:00,2:30-4PM,long,1.43,0.77,3,5.0,1.01,1.46,5.873,0
CHPT,2025-03-07,14:44:00,2:30-4PM,long,0.03,0.78,2,2.1,0.89,1.27,3.58,0
CHPT,2025-03-07,15:16:00,2:30-4PM,long,0.48,0.79,3,2.3,0.92,1.06,0.672,0
CHPT,2025-04-01,14:34:00,2:30-4PM,long,2.65,0.6,2,9.3,0.82,0.75,0.037,1
CHPT,2025-04-16,15:22:00,2:30-4PM,long,0.27,0.59,1,9.9,0.44,0.03,0.023,0
CHPT,2025-06-03,14:45:00,2:30-4PM,long,1.61,0.78,1,3.2,0.84,0.09,0.706,0
CHPT,2025-06-09,15:01:00,2:30-4PM,long,0.8,0.79,0,5.1,0.7,0.33,0.029,0
CHPT,2025-06-25,15:25:00,2:30-4PM,long,1.25,0.73,1,6.0,1.02,0.23,0.195,0
MRNA,2025-01-03,14:33:00,2:30-4PM,long,0.64,42.35,0,3.1,0.63,0.36,-0.225,0
MRNA,2025-01-07,14:32:00,2:30-4PM,long,6.64,44.59,2,3.5,1.51,0.57,-0.946,1
MRNA,2025-01-07,14:33:00,2:30-4PM,long,5.74,44.97,1,5.4,0.57,1.03,-0.66,1
MRNA,2025-01-22,14:30:00,2:30-4PM,long,6.61,36.91,2,16.5,0.77,0.71,-0.535,1
MRNA,2025-01-22,14:31:00,2:30-4PM,long,6.26,37.05,0,4.4,0.71,0.24,-0.443,1
MRNA,2025-01-22,14:46:00,2:30-4PM,long,7.01,38.4,3,2.9,1.2,0.52,0.746,1
MRNA,2025-01-22,14:52:00,2:30-4PM,long,4.74,39.23,1,2.7,0.58,0.12,2.122,1
MRNA,2025-01-22,15:02:00,2:30-4PM,long,1.33,40.55,2,2.2,0.86,1.26,1.706,0
MRNA,2025-01-23,14:30:00,2:30-4PM,long,0.17,39.33,3,15.8,1.01,1.41,-0.255,0
MRNA,2025-01-24,14:31:00,2:30-4PM,long,2.7,44.21,2,4.8,0.81,0.83,1.01,1
MRNA,2025-01-24,14:32:00,2:30-4PM,long,1.25,44.84,2,3.4,0.83,1.45,1.18,0
MRNA,2025-01-24,14:33:00,2:30-4PM,long,0.02,45.36,3,3.7,1.45,1.18,1.517,0
MRNA,2025-01-29,14:31:00,2:30-4PM,long,0.09,44.11,2,2.7,1.29,0.98,-0.693,0
MRNA,2025-01-29,15:13:00,2:30-4PM,long,1.13,44.24,0,2.1,0.49,0.18,0.163,0
MRNA,2025-01-29,15:22:00,2:30-4PM,long,0.39,44.56,2,2.6,0.41,0.76,0.325,0
MRNA,2025-02-04,14:31:00,2:30-4PM,long,1.24,37.11,2,4.1,0.98,1.39,-0.814,0
MRNA,2025-02-04,14:32:00,2:30-4PM,long,0.19,37.5,2,2.6,1.39,1.21,-0.704,0
MRNA,2025-02-05,15:21:00,2:30-4PM,long,-0.01,35.55,1,3.8,0.53,0.82,0.142,0
MRNA,2025-02-07,14:31:00,2:30-4PM,long,0.39,33.64,0,3.3,0.48,0.41,-0.102,0
MRNA,2025-02-11,15:28:00,2:30-4PM,long,0.06,31.48,0,2.7,0.74,0.32,-0.013,0
MRNA,2025-02-13,14:30:00,2:30-4PM,long,0.03,31.41,2,16.1,0.64,1.77,0.248,0
MRNA,2025-02-14,14:32:00,2:30-4PM,long,5.41,31.52,2,3.1,2.75,1.24,-1.491,1
MRNA,2025-02-14,14:33:00,2:30-4PM,long,4.76,31.72,2,3.5,1.24,0.51,-1.183,1
MRNA,2025-02-14,14:40:00,2:30-4PM,long,1.86,32.62,2,3.0,4.18,1.01,-0.375,0
MRNA,2025-02-14,14:41:00,2:30-4PM,long,0.87,32.94,2,2.5,1.01,1.34,0.113,0
MRNA,2025-02-18,14:36:00,2:30-4PM,long,2.12,34.27,1,3.6,0.67,0.73,-0.193,1
MRNA,2025-02-19,14:30:00,2:30-4PM,long,2.18,35.7,2,18.6,1.11,0.49,-0.235,1
MRNA,2025-02-25,14:32:00,2:30-4PM,long,3.69,34.22,2,2.5,0.7,0.71,0.468,1
MRNA,2025-03-07,15:10:00,2:30-4PM,long,4.63,36.1,1,2.7,0.63,0.46,0.754,1
MRNA,2025-03-07,15:19:00,2:30-4PM,long,2.16,36.97,1,2.1,0.76,0.11,1.77,1
MRNA,2025-03-24,14:55:00,2:30-4PM,long,1.67,34.05,0,2.2,0.78,0.03,0.035,0
MRNA,2025-05-20,15:12:00,2:30-4PM,long,7.96,28.06,1,2.3,0.68,1.26,0.133,1
MRNA,2025-05-20,15:13:00,2:30-4PM,long,5.72,28.66,3,3.6,1.26,2.12,0.401,1
MRNA,2025-05-20,15:14:00,2:30-4PM,long,3.63,29.24,3,2.5,2.12,1.99,0.683,1
MRNA,2025-05-20,15:15:00,2:30-4PM,long,3.27,29.34,2,3.7,1.99,0.34,1.337,1
MRNA,2025-05-20,15:19:00,2:30-4PM,long,0.23,30.0,2,2.1,2.13,0.22,2.772,0
MRNA,2025-06-03,15:07:00,2:30-4PM,long,0.75,28.01,0,3.0,0.58,0.11,0.221,0
BNTX,2025-01-07,14:38:00,2:30-4PM,long,2.42,125.39,1,2.7,0.75,0.1,1.276,1
BNTX,2025-01-24,14:30:00,2:30-4PM,long,1.33,123.23,0,7.7,0.51,0.4,,0
BNTX,2025-02-26,14:30:00,2:30-4PM,long,0.43,115.08,2,12.0,0.55,0.61,0.053,0
BNTX,2025-05-20,15:13:00,2:30-4PM,long,3.6,100.74,0,6.4,0.5,0.41,0.163,1
BNTX,2025-05-20,15:15:00,2:30-4PM,long,2.57,101.94,2,2.5,0.65,0.56,0.282,1
PFE,2025-01-06,14:31:00,2:30-4PM,long,0.02,26.8,0,4.0,0.45,0.13,-0.141,0
PFE,2025-01-07,14:31:00,2:30-4PM,long,1.47,27.17,0,2.9,0.47,0.17,0.025,0
PFE,2025-01-27,14:33:00,2:30-4PM,long,0.94,26.64,1,3.5,0.6,0.18,0.943,0
PFE,2025-02-04,14:31:00,2:30-4PM,long,0.94,26.66,2,3.8,1.09,0.87,-0.448,0
PFE,2025-02-04,14:32:00,2:30-4PM,long,0.04,26.83,1,3.4,0.87,0.62,-0.398,0
PFE,2025-03-03,14:30:00,2:30-4PM,long,1.3,26.55,2,19.0,0.53,0.15,0.377,0
GILD,2025-01-27,14:38:00,2:30-4PM,long,0.33,95.43,1,5.4,0.41,0.24,1.93,0
GILD,2025-06-27,14:30:00,2:30-4PM,long,1.51,110.34,1,4.9,0.49,1.37,0.055,0
GILD,2025-06-27,14:31:00,2:30-4PM,long,0.72,111.2,4,9.4,1.37,0.67,0.356,0
GILD,2025-06-27,14:32:00,2:30-4PM,long,0.14,111.84,2,3.5,0.67,0.58,0.506,0
BIIB,2025-01-27,14:41:00,2:30-4PM,long,0.12,148.76,1,2.0,0.49,0.11,0.314,0
BIIB,2025-02-13,14:30:00,2:30-4PM,long,1.42,134.45,2,15.8,1.2,0.45,0.25,0
BIIB,2025-03-04,15:05:00,2:30-4PM,long,0.67,147.01,1,2.0,0.43,0.11,0.286,0
REGN,2025-01-06,14:39:00,2:30-4PM,long,0.46,723.75,0,3.2,0.45,0.21,,0
REGN,2025-02-24,15:06:00,2:30-4PM,long,-0.28,725.0,3,4.4,0.9,0.61,0.676,0
REGN,2025-03-07,14:43:00,2:30-4PM,long,0.46,705.94,0,2.4,0.47,0.01,0.12,0
VRTX,2025-01-31,14:44:00,2:30-4PM,long,0.7,465.75,1,2.4,0.77,0.73,0.124,0
SRPT,2025-01-15,15:06:00,2:30-4PM,long,0.1,122.89,2,10.4,0.42,0.5,0.531,0
SRPT,2025-03-19,15:08:00,2:30-4PM,long,0.96,79.34,0,4.5,0.55,0.48,0.161,0
SRPT,2025-03-19,15:09:00,2:30-4PM,long,0.64,79.59,0,3.5,0.48,0.15,0.216,0
SRPT,2025-03-26,14:33:00,2:30-4PM,long,0.11,71.99,0,2.8,0.45,0.18,-0.037,0
SRPT,2025-04-07,14:31:00,2:30-4PM,long,0.97,52.9,1,4.0,0.81,0.48,0.268,0
SRPT,2025-04-21,14:36:00,2:30-4PM,long,0.0,56.11,1,2.1,0.49,0.94,0.199,0
SRPT,2025-05-14,14:36:00,2:30-4PM,long,0.52,36.66,0,2.2,0.81,0.3,-0.121,0
SRPT,2025-05-20,15:17:00,2:30-4PM,long,0.88,38.82,0,3.5,0.41,0.05,0.213,0
KPTI,2025-01-24,14:50:00,2:30-4PM,long,2.97,0.69,0,4.1,0.59,0.06,0.171,1
KPTI,2025-02-05,14:34:00,2:30-4PM,long,3.04,0.64,2,6.5,1.42,1.27,,1
KPTI,2025-02-18,15:09:00,2:30-4PM,long,0.11,0.65,1,2.7,1.6,0.03,0.15,0
KPTI,2025-02-24,14:31:00,2:30-4PM,long,7.23,0.56,3,4.9,1.03,7.69,4.86,1
KPTI,2025-03-10,15:11:00,2:30-4PM,long,4.02,7.96,2,3.8,3.62,0.38,1.382,1
BABA,2025-01-07,14:33:00,2:30-4PM,long,0.38,84.65,0,3.3,0.56,0.42,0.06,0
BABA,2025-01-07,14:34:00,2:30-4PM,long,0.23,84.78,0,3.3,0.42,0.15,0.107,0
BABA,2025-02-03,14:32:00,2:30-4PM,long,2.5,97.7,0,5.2,0.82,0.44,0.049,1
BABA,2025-02-03,14:33:00,2:30-4PM,long,2.1,98.09,0,4.3,0.44,0.36,0.156,1
BABA,2025-02-03,15:21:00,2:30-4PM,long,1.49,100.37,0,2.4,0.53,0.11,0.105,0
BABA,2025-02-04,15:26:00,2:30-4PM,long,1.11,101.9,0,2.3,0.43,0.09,0.11,0
BABA,2025-02-05,14:32:00,2:30-4PM,long,0.92,100.89,1,14.2,0.83,0.38,-0.004,0
BABA,2025-02-07,14:31:00,2:30-4PM,long,1.21,106.22,2,16.1,1.35,0.36,0.108,0
BABA,2025-02-21,14:31:00,2:30-4PM,long,0.5,143.71,1,7.6,0.94,0.37,0.206,0
BABA,2025-02-21,15:05:00,2:30-4PM,long,0.14,145.1,0,2.2,0.64,0.08,0.115,0
JD,2025-01-02,14:30:00,2:30-4PM,long,0.91,34.51,3,18.7,0.41,0.57,0.281,0
JD,2025-01-02,14:31:00,2:30-4PM,long,0.75,34.56,1,5.0,0.57,0.19,0.394,0
JD,2025-01-13,14:31:00,2:30-4PM,long,0.87,33.26,0,4.1,0.55,0.18,0.065,0
JD,2025-01-22,15:00:00,2:30-4PM,long,0.25,39.3,0,2.1,0.42,0.03,0.057,0
JD,2025-02-03,14:32:00,2:30-4PM,long,1.83,39.56,2,3.6,1.24,0.23,0.331,0
JD,2025-02-03,15:21:00,2:30-4PM,long,1.26,40.29,0,2.5,0.57,0.11,0.104,0
JD,2025-02-03,15:24:00,2:30-4PM,long,0.52,40.59,0,2.3,0.5,0.1,0.169,0
JD,2025-02-07,14:30:00,2:30-4PM,long,0.83,40.99,1,16.5,0.52,0.44,0.213,0
JD,2025-02-11,14:34:00,2:30-4PM,long,1.1,41.0,0,2.6,0.67,0.49,-0.167,0
JD,2025-02-21,14:31:00,2:30-4PM,long,1.84,42.29,0,6.8,0.74,0.5,0.108,0
JD,2025-03-06,09:35:00,9:30-11AM,long,4.29,46.44,1,2.2,0.59,0.19,0.728,1
JD,2025-03-06,09:46:00,9:30-11AM,long,0.06,48.4,3,2.2,1.29,0.64,1.015,0
PDD,2025-01-02,14:31:00,2:30-4PM,long,0.98,97.5,1,3.5,1.66,0.46,0.202,0
PDD,2025-01-02,14:32:00,2:30-4PM,long,0.76,97.72,1,2.4,0.46,0.27,0.358,0
PDD,2025-01-07,15:23:00,2:30-4PM,long,0.31,99.56,0,2.3,0.43,0.26,0.019,0
PDD,2025-01-13,14:32:00,2:30-4PM,long,0.67,95.73,1,3.5,0.41,0.69,-0.151,0
PDD,2025-01-13,14:33:00,2:30-4PM,long,0.28,96.1,0,2.4,0.69,0.44,-0.105,0
PDD,2025-01-13,14:34:00,2:30-4PM,long,0.2,96.18,0,2.3,0.44,0.1,-0.032,0
PDD,2025-01-17,14:55:00,2:30-4PM,long,0.89,105.8,1,2.0,0.65,0.48,0.998,0
PDD,2025-01-30,14:30:00,2:30-4PM,long,1.1,112.66,1,13.8,0.72,0.14,0.011,0
PDD,2025-01-31,14:33:00,2:30-4PM,long,0.07,115.37,0,2.5,0.55,0.39,-1.031,0
PDD,2025-02-04,14:30:00,2:30-4PM,long,1.62,109.22,2,16.8,0.8,0.39,0.72,0
PDD,2025-02-04,14:35:00,2:30-4PM,long,1.21,110.06,1,2.7,0.4,0.22,1.276,0
PDD,2025-02-05,14:32:00,2:30-4PM,long,2.23,110.08,1,2.9,0.44,0.29,0.254,1
PDD,2025-02-20,14:30:00,2:30-4PM,long,0.99,129.46,2,17.6,0.78,0.29,0.439,0
PDD,2025-02-21,14:53:00,2:30-4PM,long,2.39,129.89,1,2.9,0.47,0.52,0.083,1
PDD,2025-02-28,14:34:00,2:30-4PM,long,1.44,113.92,1,2.1,1.0,0.01,-1.024,0
PDD,2025-03-03,14:32:00,2:30-4PM,long,1.1,114.7,0,2.2,0.78,0.15,-0.696,0
PDD,2025-03-06,14:34:00,2:30-4PM,long,0.31,124.01,1,2.3,0.64,0.61,-0.495,0
TME,2025-01-27,15:09:00,2:30-4PM,long,0.08,12.07,1,2.4,0.5,0.17,0.293,0
TME,2025-02-04,15:29:00,2:30-4PM,long,0.74,12.19,0,3.6,0.58,0.33,-0.084,0
TME,2025-02-06,14:30:00,2:30-4PM,long,0.08,12.13,3,10.0,0.58,0.58,2.497,0
TME,2025-02-12,14:33:00,2:30-4PM,long,2.47,12.57,1,3.2,1.09,0.48,-1.018,1
TME,2025-02-20,14:35:00,2:30-4PM,long,0.55,13.52,1,2.1,0.67,0.37,0.55,0
TME,2025-02-26,14:33:00,2:30-4PM,long,0.91,13.22,0,2.2,0.57,0.35,-0.235,0
TME,2025-02-27,14:31:00,2:30-4PM,long,0.58,12.86,1,5.5,0.51,0.74,-0.655,0
TME,2025-02-27,14:32:00,2:30-4PM,long,0.0,12.89,0,4.1,0.74,0.27,-0.44,0
TME,2025-03-18,15:06:00,2:30-4PM,long,0.83,14.43,0,2.0,0.45,0.38,0.044,0
TME,2025-04-07,15:15:00,2:30-4PM,long,0.27,13.02,0,2.3,0.43,0.27,0.072,0
TME,2025-04-10,14:35:00,2:30-4PM,long,1.53,12.7,0,2.4,0.48,0.24,0.071,0
TME,2025-05-14,15:27:00,2:30-4PM,long,0.9,16.66,0,5.7,0.64,0.36,0.174,0
TME,2025-06-10,10:18:00,9:30-11AM,long,6.05,19.5,3,6.5,1.01,2.69,0.784,1
TME,2025-06-10,10:19:00,9:30-11AM,long,4.97,19.7,4,11.4,2.69,1.18,2.684,1
TME,2025-06-10,10:22:00,9:30-11AM,long,0.29,20.4,3,5.5,1.51,0.94,5.218,0
BILI,2025-01-02,14:32:00,2:30-4PM,long,0.06,17.7,0,2.9,0.52,0.28,-0.314,0
BILI,2025-01-07,14:33:00,2:30-4PM,long,1.32,17.36,0,5.8,0.7,0.35,0.196,0
BILI,2025-01-13,14:35:00,2:30-4PM,long,0.16,16.12,0,3.0,0.44,0.06,0.082,0
BILI,2025-01-17,14:31:00,2:30-4PM,long,4.07,17.32,0,7.0,0.55,0.41,-0.003,1
BILI,2025-01-17,14:32:00,2:30-4PM,long,4.03,17.35,0,3.8,0.41,0.12,0.087,1
BILI,2025-01-17,14:40:00,2:30-4PM,long,3.13,17.55,1,3.8,0.69,0.43,0.694,1
BILI,2025-01-17,14:41:00,2:30-4PM,long,2.96,17.58,1,3.1,0.43,0.13,0.843,1
BILI,2025-02-03,14:30:00,2:30-4PM,long,4.88,16.4,2,15.6,0.74,0.99,0.162,1
BILI,2025-02-03,14:33:00,2:30-4PM,long,3.86,16.56,2,3.0,0.43,0.55,0.498,1
BILI,2025-02-03,14:34:00,2:30-4PM,long,3.3,16.65,1,2.5,0.55,0.36,0.643,1
BILI,2025-02-07,14:31:00,2:30-4PM,long,0.94,19.04,1,7.1,0.69,0.26,0.543,0
BILI,2025-02-07,14:33:00,2:30-4PM,long,0.23,19.14,1,4.2,0.47,0.03,0.884,0
